AdvNewspaper,Issued,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,MarketAndNewspaper,_merge1,FreeCirculation,EDITION,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,CSDs,ID,ID2,Swap2017Affected,_merge2,first_year,equal_to_previous,EverPaid,EverFree,OpCross2017,OpPost2017
petrolia topic,Wednesday,726.0,0.53,118.0,234.0,9.0,160.0,3.0,2017,petrolia topic,both,0.0,Wednesday,T,petrolia,petrolia topic,postmedia network inc.,726.0,ON,726.0,postmedia network inc.,"['petrolia ,ON, Canada']",5742.0,5528.0,3.9,2323.0,2277.0,452.8,12.68,42.8,4405.0,765.0,1325.0,2315.0,75.0,545.0,4480.0,4310.0,35176.0,5500.0,5210.0,280.0,"[(42.882002, -82.149582)]",,,,,,0.0,petrolia,['Petrolia'],354.0,295.0,0.0,both,2013.0,1.0,1.0,0.0,1.0,1.0
petrolia topic,Wednesday,726.0,0.53,118.0,234.0,9.0,160.0,3.0,2018,petrolia topic,both,0.0,Wednesday,T,petrolia,petrolia topic,postmedia network inc.,726.0,ON,726.0,postmedia network inc.,"['petrolia ,ON, Canada']",5742.0,5528.0,3.9,2323.0,2277.0,452.8,12.68,42.8,4405.0,765.0,1325.0,2315.0,75.0,545.0,4480.0,4310.0,35176.0,5500.0,5210.0,280.0,"[(42.882002, -82.149582)]",,,,,,0.0,petrolia,['Petrolia'],354.0,295.0,0.0,both,2013.0,1.0,1.0,0.0,1.0,1.0
picton county weekly news,Thursday,11615.0,0.64,118.0,412.0,9.0,160.0,3.0,2013,picton county weekly news,both,11529.0,Thursday,T,picton,picton county weekly news,sun media corporation,0.0,ON,11529.0,sun media corporation,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton county weekly news,Thursday,11529.0,0.58,176.0,176.0,9.0,160.0,3,2014,picton county weekly news,both,11913.0,Thursday,T,picton,picton county weekly news,sun media corporation,0.0,ON,11913.0,sun media corporation,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton county weekly news,Thursday,11811.0,0.58,176.0,176.0,9.0,160.0,3.0,2015,picton county weekly news,both,11492.0,Thursday,T,picton,picton county weekly news,sun media corporation,0.0,ON,11492.0,sun media corporation,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton county weekly news,Thursday,11492.0,0.58,176.0,176.0,9.0,160.0,3.0,2016,picton county weekly news,both,11100.0,Thursday,T,picton,picton county weekly news,sun media corporation,0.0,ON,11100.0,postmedia network inc.,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton county weekly news,Thursday,11149.0,0.58,176.0,176.0,9.0,160.0,3.0,2017,picton county weekly news,both,11050.0,Thursday,T,picton,picton county weekly news,postmedia network inc.,0.0,ON,11050.0,postmedia network inc.,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton county weekly news,Thursday,11149.0,0.58,176.0,176.0,10.0,160.0,10.0,2018,picton county weekly news,both,11050.0,Thursday,T,picton,picton county weekly news,postmedia network inc.,0.0,ON,11050.0,postmedia network inc.,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
picton county weekly news,Thursday,11149.0,0.58,176.0,176.0,10.0,160.0,10.0,2019,picton county weekly news,both,11050.0,Thursday,T,picton,picton county weekly news,postmedia network inc.,0.0,ON,11050.0,postmedia network inc.,"['picton ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.0077067, -77.1411741)]",,,,,,0.0,picton,['Prince Edward County'],355.0,296.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11955.0,0.79,71.0,106.0,6.0,212.0,5.0,2013,prince edward picton gazette,both,11931.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,11931.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11931.0,0.79,71.0,106.0,6.0,212.0,5,2014,prince edward picton gazette,both,12102.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,12102.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11955.0,0.79,71.0,106.0,6.0,212.0,5.0,2015,prince edward picton gazette,both,11548.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,11548.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11548.0,0.89,71.0,106.0,6.0,188.0,5.0,2016,prince edward picton gazette,both,11426.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,11426.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11426.0,0.89,71.0,106.0,6.0,188.0,5.0,2017,prince edward picton gazette,both,11450.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,11450.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11450.0,0.91,71.0,106.0,6.0,160.0,5.0,2018,prince edward picton gazette,both,11377.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,11377.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
picton gazette,Thursday,11377.0,0.91,71.0,106.0,6.0,160.0,5.0,2019,prince edward picton gazette,both,11778.0,Thursday,B,prince%20edward,picton gazette,napanee beaver ltd.,0.0,ON,11778.0,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735.0,25258.0,-2.1,12899.0,10728.0,23.5,1050.49,49.4,21275.0,3545.0,5870.0,11855.0,495.0,3745.0,21275.0,20725.0,32133.0,24100.0,21580.0,2480.0,"[(44.031827, -77.246933)]",,,,,,0.0,prince edward,['Prince Edward County'],356.0,297.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,3110.0,0.65,153.0,294.0,10.0,224.0,10.0,2013,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,3095.0,ON,3110.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,2995.0,0.65,153.0,294.0,10.0,224.0,10,2014,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,2851.0,ON,2866.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,2866.0,0.62,153.0,294.0,10.0,224.0,10.0,2015,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,2904.0,ON,2919.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,2919.0,0.62,153.0,235.0,10.0,224.0,10.0,2016,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,2825.0,ON,2840.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,2840.0,0.62,153.0,235.0,10.0,224.0,10.0,2017,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,2904.0,ON,2919.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,2919.0,0.62,153.0,235.0,10.0,224.0,10.0,2018,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,2822.0,ON,2837.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port dover maple leaf,Wednesday,2808.0,0.62,153.0,235.0,10.0,224.0,10.0,2019,port dover maple leaf,both,15.0,Wednesday,T,port%20dover,port dover maple leaf,port dover maple leaf limited,2768.0,ON,2783.0,port dover maple leaf limited,"['port dover ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7845713, -80.2005169)]",,,,,,0.0,port dover,['Norfolk County'],357.0,298.0,1.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
port perry star,Thursday,11608.0,1.87,335.0,1160.0,10.0,175.0,10.0,2013,port perry star,both,11608.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11608.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
port perry star,Thursday,11620.0,2.03,1160.0,1160.0,10.0,161.0,10,2014,port perry star,both,11620.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11620.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
port perry star,Thursday,11502.0,2.03,1160.0,1160.0,10.0,161.0,10.0,2015,port perry star,both,11620.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11620.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
port perry star,Thursday,11897.0,2.03,1160.0,1160.0,10.0,161.0,10.0,2016,port perry star,both,11620.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11620.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
port perry star,Thursday,11897.0,2.03,1160.0,1160.0,10.0,161.0,10.0,2017,port perry star,both,11620.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11620.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
port perry star,Thursday,11844.0,2.03,1160.0,1160.0,10.0,161.0,10.0,2018,port perry star,both,11620.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11620.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
port perry star,Thursday,11432.0,2.03,1160.0,1160.0,10.0,161.0,10.0,2019,port perry star,both,11620.0,Thursday,T,port%20perry,port perry star,metroland media group ltd.,0.0,ON,11620.0,metroland media group ltd.,"['port perry ,ON, Canada']",21617.0,21569.0,0.2,8697.0,8218.0,45.5,474.71,44.5,18110.0,2935.0,5485.0,9695.0,305.0,3235.0,18115.0,17490.0,39190.0,21250.0,19035.0,2155.0,"[(44.1054151, -78.9425076)]",,,,,,0.0,port perry,['Scugog'],358.0,299.0,0.0,both,2013.0,1.0,0.0,1.0,1.0,1.0
prescott journal,Wednesday,1619.0,0.88,206.0,412.0,6.0,220.0,5.0,2013,prescott journal,both,140.0,Wednesday,B,prescott,prescott journal,the morris group,1434.0,ON,1574.0,the morris group,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
prescott journal,Wednesday,1463.0,0.91,176.0,353.0,6.0,220.0,5,2014,prescott journal,both,100.0,Wednesday,B,prescott,prescott journal,the morris group,1332.0,ON,1432.0,the morris group,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
prescott journal,Wednesday,1337.0,0.91,176.0,353.0,6.0,220.0,5.0,2015,prescott journal,both,99.0,Wednesday,B,prescott,prescott journal,the morris group,1235.0,ON,1334.0,the morris group,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
prescott journal,Wednesday,1334.0,0.93,176.0,353.0,6.0,220.0,5.0,2016,prescott journal,both,100.0,Wednesday,B,prescott,prescott journal,the morris group,1181.0,ON,1281.0,the morris group,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
prescott journal,Wednesday,1288.0,0.93,176.0,353.0,6.0,220.0,5.0,2017,prescott journal,both,91.0,Wednesday,B,prescott,prescott journal,the morris group,1100.0,ON,1191.0,the morris group,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
prescott journal,Wednesday,1141.0,0.93,176.0,353.0,6.0,220.0,5.0,2018,prescott journal,both,127.0,Wednesday,B,prescott,prescott journal,st. lawrence printing co. ltd.,1011.0,ON,1138.0,the morris group,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
prescott journal,Wednesday,1099.0,0.93,176.0,353.0,6.0,220.0,5.0,2019,prescott journal,both,147.0,Wednesday,B,prescott,prescott journal,st. lawrence printing co. ltd.,953.0,ON,1100.0,st. lawrence printing co. ltd.,"['prescott ,ON, Canada']",4222.0,4284.0,-1.4,2103.0,2016.0,856.2,4.93,47.1,3500.0,800.0,1150.0,1545.0,40.0,290.0,3500.0,3345.0,27520.0,4100.0,3820.0,280.0,"[(44.7184132, -75.5191675)]",,,,,,0.0,prescott,['Prescott'],361.0,301.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
quinte west news,Thursday,22993.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,quinte west news,both,23089.0,Thursday,T,quinte%20west,quinte west news,metroland media group ltd.,0.0,ON,23089.0,metroland media group ltd.,"['quinte west ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0,"[(44.191211, -77.5666791)]",,,,,,1.0,quinte west,['Quinte West'],362.0,302.0,1.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
quinte west news,Thursday,16057.0,1.13,1160.0,1160.0,10.0,189.0,10,2014,quinte west news,both,16071.0,Thursday,T,quinte%20west,quinte west news,metroland media group ltd.,0.0,ON,16071.0,metroland media group ltd.,"['quinte west ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0,"[(44.191211, -77.5666791)]",,,,,,1.0,quinte west,['Quinte West'],362.0,302.0,1.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
quinte west news,Thursday,16071.0,1.33,1160.0,1160.0,10.0,161.0,10.0,2015,quinte west news,both,16046.0,Thursday,T,quinte%20west,quinte west news,metroland media group ltd.,0.0,ON,16046.0,metroland media group ltd.,"['quinte west ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0,"[(44.191211, -77.5666791)]",,,,,,1.0,quinte west,['Quinte West'],362.0,302.0,1.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
quinte west news,Thursday,16046.0,1.33,1160.0,1160.0,10.0,161.0,10.0,2016,quinte west news,both,15992.0,Thursday,T,quinte%20west,quinte west news,metroland media group ltd.,0.0,ON,15992.0,metroland media group ltd.,"['quinte west ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0,"[(44.191211, -77.5666791)]",,,,,,1.0,quinte west,['Quinte West'],362.0,302.0,1.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
quinte west news,Thursday,15992.0,1.33,1160.0,1160.0,10.0,161.0,10.0,2017,quinte west news,both,16279.0,Thursday,T,quinte%20west,quinte west news,metroland media group ltd.,0.0,ON,16279.0,metroland media group ltd.,"['quinte west ,ON, Canada']",43577.0,43086.0,1.1,18646.0,17828.0,88.2,494.02,42.7,35880.0,7615.0,11840.0,16425.0,410.0,3330.0,35900.0,34505.0,32750.0,42865.0,39845.0,2985.0,"[(44.191211, -77.5666791)]",,,,,,1.0,quinte west,['Quinte West'],362.0,302.0,1.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
rainy river record,Tuesday,684.0,0.8,135.0,435.0,5.0,209.0,4.0,2013,rainy river record,both,0.0,Tuesday,T,rainy%20river,rainy river record,fort frances times ltd.,691.0,ON,691.0,fort frances times ltd.,"['rainy river ,ON, Canada']",1385.0,1159.0,19.5,2048.0,593.0,0.1,12257.85,49.4,1145.0,220.0,305.0,620.0,40.0,190.0,1185.0,1150.0,41109.0,1300.0,1200.0,70.0,"[(48.8208533, -92.6997993)]",,,,,,0.0,rainy river,"['Rainy River', 'Unorganized']",363.0,303.0,0.0,both,2013.0,0.0,1.0,0.0,0.0,0.0
