,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,ID,ID2
1779,toronto city centre mirror,48704.0,4.74,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,378,299
1780,toronto city centre mirror,,4.74,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,378,299
1781,toronto city centre mirror,,4.88,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,378,299
1782,toronto city centre york neighbourhood voice,44726.0,4.88,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,379,300
1783,toronto community news,,35.02,2680.0,9280.0,10.0,175.0,10.0,2013,2011,2,Thursday,380,301
1784,toronto correio da manha,,2.64,,529.0,6.0,180.0,,2017,0,2017,Friday,381,302
1785,toronto correio da manha,,2.64,,529.0,6.0,180.0,,2018,0,2018,Friday,381,302
1786,toronto correio da manha,,2.64,,529.0,6.0,180.0,,2019,0,2019,Friday,381,302
1787,toronto correio da manha,,2.64,147.0,529.0,6.0,180.0,-,2014,0,2014,Tuesday,382,302
1788,toronto correio da manha,,2.64,147.0,529.0,6.0,180.0,-,2015,0,2015,Tuesday,382,302
1789,toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2016,0,2016,Tuesday,382,302
1790,toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2017,0,2017,Tuesday,382,302
1791,toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2018,0,2018,Tuesday,382,302
1792,toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2019,0,2019,Tuesday,382,302
1793,toronto correo canadiense,,2.64,147.0,529.0,6.0,180.0,,2015,0,2015,Friday,383,303
1794,toronto correo canadiense,,2.64,,529.0,6.0,180.0,,2016,0,2016,Friday,383,303
1795,toronto correo canadiense,,2.64,147.0,529.0,6.0,180.0,-,2014,0,2014,Thursday,384,303
1796,toronto correo canadiense,,2.64,,529.0,6.0,180.0,-,2017,0,2017,Thursday,384,303
1797,toronto correo canadiense,,2.64,,529.0,6.0,180.0,-,2018,0,2018,Thursday,384,303
1798,toronto correo canadiense,,2.64,,529.0,6.0,180.0,-,2019,0,2019,Thursday,384,303
1799,toronto correo canadiense,,2.64,147.0,529.0,10.0,200.0,,2013,0,2013,Wednesday,385,303
1800,toronto diversity reporter,,3.21,362.0,362.0,4.0,220.0,8,2014,2012,2,Wednesday,386,304
1801,toronto diversity reporter,,3.21,362.0,362.0,4.0,220.0,8.0,2015,2013,2,Wednesday,386,304
1802,toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2016,2013,3,Wednesday,386,304
1803,toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2017,2013,4,Wednesday,386,304
1804,toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2018,2013,5,Wednesday,386,304
1805,toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2019,2013,6,Wednesday,386,304
1806,toronto downtown bulletin,75986.0,5.52,,,6.0,275.0,5.0,2013,2012,1,Monthly,387,305
1807,toronto downtown bulletin,,5.52,,,6.0,275.0,5,2014,2012,2,Monthly,387,305
1808,toronto express l,,1.97,176.0,529.0,12.0,300.0,-,2014,0,2014,Tuesday,388,306
1809,toronto express l,,1.97,176.0,529.0,12.0,300.0,-,2015,0,2015,Tuesday,388,306
1810,toronto express l,,1.97,,529.0,12.0,300.0,-,2016,0,2016,Tuesday,388,306
1811,toronto express l,,1.97,,529.0,12.0,300.0,-,2017,0,2017,Tuesday,388,306
1812,toronto forest hill town crier,,3.53,176.0,588.0,6.0,192.0,9.0,2013,2010,3,Monthly,389,307
1813,toronto ghanaian news,9929.0,0.72,470.0,470.0,6.0,217.0,5,2014,2013,1,Monthly,390,308
1814,toronto ghanaian news,,0.72,470.0,470.0,6.0,217.0,5.0,2015,2013,2,Monthly,390,308
1815,toronto ghanaian news,,0.72,,470.0,6.0,217.0,5.0,2016,2014,2,Monthly,390,308
1816,toronto kanadai amerikai magyarsag,2054.0,1.05,100.0,100.0,8.0,290.0,5.0,2013,2012,1,Saturday,391,309
1817,toronto kanadai amerikai magyarsag,1883.0,1.05,100.0,100.0,8.0,290.0,5,2014,2013,1,Saturday,391,309
1818,toronto kanadai amerikai magyarsag,1835.0,1.05,100.0,100.0,8.0,290.0,5.0,2015,2014,1,Saturday,391,309
1819,toronto kanadai amerikai magyarsag,1965.0,1.05,,100.0,8.0,290.0,5.0,2016,2015,1,Saturday,391,309
1820,toronto kanadai amerikai magyarsag,1868.0,1.05,,100.0,8.0,290.0,5.0,2017,2015,2,Saturday,391,309
1821,toronto kanadai amerikai magyarsag,1771.0,1.05,,100.0,8.0,290.0,5.0,2018,2017,1,Saturday,391,309
1822,toronto kanadai amerikai magyarsag,1665.0,1.05,,100.0,8.0,290.0,5.0,2019,2018,1,Saturday,391,309
1823,toronto leaside rosedale town crier,,3.53,176.0,588.0,6.0,192.0,9.0,2013,2010,3,Monthly,392,310
1824,toronto north toronto town crier,,3.53,176.0,588.0,6.0,192.0,9.0,2013,2010,3,Monthly,393,311
1825,toronto nove ilhas,,2.64,147.0,529.0,10.0,200.0,,2013,0,2013,Tuesday,394,312
1826,toronto now,,6005.0,530.0,1615.0,5.0,158.0,,2013,2010,3,Thursday,395,313
1827,toronto now,,6245.0,530.0,1615.0,5.0,158.0,-,2014,0,2014,Thursday,395,313
1828,toronto now,,,,,5.0,158.0,-,2015,2010,5,Thursday,395,313
1829,toronto now,,,,,5.0,158.0,-,2016,2010,6,Thursday,395,313
1830,toronto now,96915.0,,,,5.0,158.0,-,2017,2016,1,Thursday,395,313
1831,toronto now,91280.0,,,,5.0,158.0,-,2018,2016,2,Thursday,395,313
1832,toronto now,85645.0,,,,5.0,158.0,-,2019,2018,1,Thursday,395,313
1833,toronto parkdale liberty villager,24298.0,2.13,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,396,314
1834,toronto parkdale liberty villager,24335.0,2.32,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,396,314
1835,toronto parkdale liberty villager,24666.0,2.32,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,396,314
1836,toronto parkdale liberty villager,24997.0,2.32,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,396,314
1837,toronto parkdale liberty villager,12901.0,2.32,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,396,314
1838,toronto russian express,,0.82,229.0,229.0,5.0,215.0,4,2014,0,2014,Friday,397,315
1839,toronto russian express,,0.82,229.0,229.0,5.0,215.0,4.0,2015,0,2015,Friday,397,315
1840,toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2016,0,2016,Friday,397,315
1841,toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2017,0,2017,Friday,397,315
1842,toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2018,0,2018,Friday,397,315
1843,toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2019,0,2019,Friday,397,315
1844,toronto salam toronto,,1.37,141.0,0.0,4.0,203.0,8.0,2013,2011,2,Thursday,398,316
1845,toronto salam toronto,,1.37,141.0,,4.0,203.0,8,2014,2012,2,Thursday,398,316
1846,toronto salam toronto,,1.37,141.0,,4.0,203.0,8.0,2015,2013,2,Thursday,398,316
1847,toronto salam toronto,,1.37,,,4.0,203.0,8.0,2016,2014,2,Thursday,398,316
1848,toronto salam toronto,,1.39,,,4.0,203.0,8.0,2017,2014,3,Thursday,398,316
1849,toronto salam toronto,,1.42,,,4.0,203.0,8.0,2018,2015,3,Thursday,398,316
1850,toronto salam toronto,,1.47,,,4.0,203.0,8.0,2019,2016,3,Thursday,398,316
1851,toronto sunday times,30500.0,1.18,235.0,471.0,8.0,294.0,5.0,2013,2012,1,Thursday,399,317
1852,toronto sunday times,,1.18,235.0,471.0,8.0,294.0,5,2014,2012,2,Thursday,399,317
1853,toronto sunday times,,1.18,235.0,471.0,8.0,294.0,5.0,2015,2012,3,Thursday,399,317
1854,toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2016,2012,4,Thursday,399,317
1855,toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2017,2012,5,Thursday,399,317
1856,toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2018,2012,6,Thursday,399,317
1857,toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2019,2012,7,Thursday,399,317
1858,toronto thangatheepam,,0.99,118.0,118.0,4.0,224.0,8,2014,2012,2,Thursday,400,318
1859,toronto thangatheepam,,0.99,118.0,118.0,4.0,224.0,8.0,2015,2013,2,Thursday,400,318
1860,toronto thoi bao,12644.0,0.8,118.0,1200.0,5.0,220.0,4.0,2013,2012,1,Thursday,401,319
1861,toronto thoi bao,12063.2,0.8,118.0,1200.0,5.0,170.0,4,2014,2012,2,Thursday,401,319
1862,toronto thoi bao,11482.4,0.8,118.0,1200.0,4.0,170.0,4,2015,2013,2,Thursday,401,319
1863,toronto thoi bao,10901.6,0.8,,1200.0,4.0,170.0,4,2016,2014,2,Thursday,401,319
1864,toronto thoi bao,10320.8,0.8,,1200.0,4.0,170.0,4,2017,2015,2,Thursday,401,319
1865,toronto thoi bao,9740.0,0.8,,1200.0,4.0,186.0,4,2018,2017,1,Thursday,401,319
1866,toronto thoi bao,,0.8,,1200.0,4.0,186.0,4,2019,2017,2,Thursday,401,319
1867,toronto today,,5.88,,,6.0,154.0,11.0,2013,2010,3,Monthly,402,320
1868,toronto urdu khabarnama,,0.94,220.0,660.0,8.0,294.0,7,2014,2012,2,Thursday,403,321
1869,toronto urdu khabarnama,,0.94,220.0,660.0,8.0,294.0,7.0,2015,2013,2,Thursday,403,321
1870,toronto urdu khabarnama,,0.94,,660.0,8.0,294.0,7.0,2016,2013,3,Thursday,403,321
1871,toronto weekly punjabi awaaz,,2.24,489.0,489.0,5.0,292.0,4.0,2015,2013,2,Friday,404,322
1872,toronto weekly punjabi awaaz,,2.24,,489.0,5.0,292.0,4.0,2016,2014,2,Friday,404,322
1873,toronto weekly punjabi awaaz,,2.24,,489.0,5.0,292.0,4.0,2017,2015,2,Friday,404,322
1874,toronto weekly punjabi awaaz,,2.46,,489.0,5.0,292.0,4.0,2018,2016,2,Friday,404,322
1875,toronto weekly punjabi awaaz,,2.95,,587.0,5.0,292.0,4.0,2019,2016,3,Friday,404,322
1876,toronto weekly punjabi awaaz,9698.0,2.24,489.0,489.0,5.0,292.0,4,2014,2013,1,Wednesday,405,322
1877,toronto weekly voice,,2.65,,489.0,5.0,292.0,,2016,2014,2,Friday,406,323
1878,toronto weekly voice,,2.65,,489.0,5.0,292.0,,2017,2015,2,Friday,406,323
1879,toronto weekly voice,,2.92,,489.0,5.0,292.0,,2018,2016,2,Friday,406,323
1880,toronto weekly voice,,3.51,,587.0,5.0,292.0,,2019,2016,3,Friday,406,323
1881,toronto zwiazkowiec,,1.21,188.0,188.0,4.0,155.0,-,2014,2012,2,Thursday,407,324
1882,toronto zwiazkowiec,,1.21,188.0,188.0,4.0,155.0,,2015,2013,2,Tuesday,408,324
1883,toronto zwiazkowiec,,1.21,,188.0,4.0,155.0,,2016,2013,3,Tuesday,408,324
1884,toronto zwiazkowiec,,1.21,,188.0,4.0,155.0,,2017,2014,3,Tuesday,408,324
1885,toronto zwiazkowiec,,1.21,,188.0,4.0,155.0,,2018,2014,4,Tuesday,408,324
1886,toronto zwiazkowiec,,1.21,,188.0,4.0,155.0,,2019,2014,5,Tuesday,408,324
1887,trenton trentonian,13399.0,0.85,118.0,294.0,9.0,160.0,3.0,2013,2012,1,Thursday,409,325
1888,trenton trentonian,13759.0,0.58,176.0,176.0,9.0,160.0,3,2014,2012,2,Thursday,409,325
1889,trenton trentonian,14119.0,0.58,176.0,176.0,9.0,160.0,3.0,2015,2014,1,Thursday,409,325
1890,trenton trentonian,,0.58,,176.0,9.0,160.0,3.0,2016,2014,2,Thursday,409,325
1891,trenton trentonian,,0.58,,176.0,9.0,160.0,3.0,2017,2015,2,Thursday,409,325
1892,trenton trentonian,,0.58,,176.0,10.0,160.0,10.0,2018,2016,2,Thursday,409,325
1893,trenton trentonian,,0.58,,176.0,10.0,160.0,10.0,2019,2016,3,Thursday,409,325
1894,tweed news,957.0,1.01,153.0,588.0,6.0,294.0,1.0,2013,2012,1,Wednesday,410,326
1895,tweed news,913.0,1.04,153.0,588.0,6.0,294.0,1,2014,2013,1,Wednesday,410,326
1896,tweed news,882.0,1.04,153.0,588.0,6.0,294.0,2.0,2015,2014,1,Wednesday,410,326
1897,tweed news,838.0,1.05,,588.0,6.0,294.0,2.0,2016,2015,1,Wednesday,410,326
1898,tweed news,838.0,1.06,,588.0,6.0,294.0,2.0,2017,2016,1,Wednesday,410,326
1899,tweed news,821.0,1.06,,588.0,6.0,294.0,2.0,2018,2017,1,Wednesday,410,326
1900,tweed news,801.0,1.06,,588.0,6.0,294.0,2.0,2019,2018,1,Wednesday,410,326
1901,uxbridge cosmos,,0.94,176.0,176.0,5.0,189.0,4,2014,0,2014,Thursday,411,327
1902,uxbridge cosmos,,0.94,176.0,176.0,5.0,189.0,4.0,2015,2013,2,Thursday,411,327
1903,uxbridge cosmos,,0.94,,176.0,5.0,189.0,4.0,2016,2013,3,Thursday,411,327
1904,uxbridge cosmos,,0.94,,176.0,5.0,189.0,4.0,2017,2013,4,Thursday,411,327
1905,uxbridge cosmos,,0.94,,176.0,5.0,189.0,4.0,2018,2013,5,Thursday,411,327
1906,uxbridge cosmos,,0.94,,176.0,5.0,189.0,4.0,2019,2013,6,Thursday,411,327
1907,uxbridge times journal,10086.0,1.56,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,412,328
1908,uxbridge times journal,9027.0,1.7,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,412,328
1909,uxbridge times journal,9024.0,1.7,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,412,328
1910,uxbridge times journal,8999.0,1.7,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,412,328
1911,uxbridge times journal,8958.0,1.7,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,412,328
1912,uxbridge times journal,8851.5,1.7,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,412,328
1913,uxbridge times journal,8745.0,1.7,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,412,328
1914,vankleek hill review,3522.0,0.87,227.0,552.0,8.0,300.0,11.0,2013,2012,1,Wednesday,413,329
1915,vankleek hill review,4071.0,0.89,234.0,568.0,8.0,300.0,11,2014,2012,2,Wednesday,413,329
1916,vankleek hill review,4620.0,0.89,234.0,568.0,8.0,300.0,11.0,2015,2014,1,Wednesday,413,329
1917,vankleek hill review,4198.666666666667,0.91,,580.0,8.0,300.0,11.0,2016,2014,2,Wednesday,413,329
1918,vankleek hill review,3777.3333333333335,0.91,,580.0,8.0,300.0,11.0,2017,2015,2,Wednesday,413,329
1919,vankleek hill review,3356.0,0.91,,580.0,8.0,300.0,11.0,2018,2017,1,Wednesday,413,329
1920,vankleek hill review,3050.0,0.91,,580.0,8.0,300.0,11.0,2019,2018,1,Wednesday,413,329
1921,vaughan citizen,50813.0,3.13,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,414,330
1922,vaughan citizen,51864.0,3.41,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,414,330
1923,vaughan citizen,56533.0,3.41,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,414,330
1924,vaughan citizen,56971.0,3.41,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,414,330
1925,vaughan citizen,57451.666666666664,3.41,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,414,330
1926,vaughan citizen,57932.333333333336,3.41,,1160.0,10.0,161.0,10.0,2018,2015,3,Thursday,414,330
1927,vaughan citizen,58413.0,3.41,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,414,330
1928,vaughan citizen,49642.0,3.13,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,415,330
1929,vaughan today,,3.53,,,6.0,154.0,11.0,2013,2010,3,Monthly,416,331
1930,vaughan weekly,,1.04,88.0,176.0,6.0,210.0,5,2014,0,2014,Wednesday,417,332
1931,walkerton herald times,1685.0,0.93,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,418,333
1932,walkerton herald times,1542.0,0.93,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,418,333
1933,walkerton herald times,1417.0,0.93,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,418,333
1934,walkerton herald times,1316.0,0.93,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,418,333
1935,walkerton herald times,1215.0,0.93,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,418,333
1936,walkerton herald times,1081.0,0.93,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,418,333
1937,walkerton herald times,1795.0,0.86,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,419,333
1938,wallaceburg courier press,8942.0,0.84,94.0,282.0,9.0,160.0,3.0,2013,2012,1,Thursday,420,334
1939,wallaceburg courier press,8941.0,0.84,94.0,282.0,9.0,160.0,3,2014,2012,2,Thursday,420,334
1940,wallaceburg courier press,8940.0,0.84,94.0,282.0,9.0,160.0,3.0,2015,2014,1,Thursday,420,334
1941,wallaceburg courier press,,0.84,,282.0,9.0,160.0,3.0,2016,2014,2,Thursday,420,334
1942,wallaceburg courier press,,0.84,,282.0,9.0,160.0,3.0,2017,2015,2,Thursday,420,334
1943,wallaceburg courier press,,0.84,,118.0,9.0,160.0,3.0,2018,2015,3,Thursday,420,334
1944,wallaceburg courier press,,0.75,,118.0,10.0,160.0,10.0,2019,2015,4,Thursday,420,334
1945,wasaga stayner sun,,2.35,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Thursday,421,335
1946,wasaga stayner sun,12256.0,2.35,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,421,335
1947,wasaga stayner sun,12507.0,2.35,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,421,335
1948,wasaga stayner sun,12751.0,2.35,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,421,335
1949,wasaga stayner sun,12995.0,2.35,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,421,335
1950,wasaga stayner sun,13239.0,2.35,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,421,335
1951,wasaga stayner sun,9085.0,2.16,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,422,335
1952,waterdown flamborough review,13757.0,1.22,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,423,336
1953,waterdown flamborough review,13769.0,1.33,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,423,336
1954,waterdown flamborough review,13856.0,1.33,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,423,336
1955,waterdown flamborough review,13819.0,1.33,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,423,336
1956,waterdown flamborough review,13791.0,1.33,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,423,336
1957,waterdown flamborough review,13989.0,1.33,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,423,336
1958,waterdown flamborough review,14187.0,1.33,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,423,336
1959,waterloo chronicle,30278.0,1.67,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,424,337
1960,waterloo chronicle,29538.0,1.67,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,424,337
1961,waterloo chronicle,30611.0,1.67,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,424,337
1962,waterloo chronicle,,1.67,,1160.0,10.0,161.0,10.0,2019,2017,2,Thursday,424,337
1963,waterloo chronicle,30544.0,1.53,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,425,337
1964,waterloo chronicle,30565.0,1.66,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,425,337
1965,waterloo chronicle,30819.0,1.67,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Wednesday,425,337
1966,watford guide advocate,893.0,0.89,76.0,271.0,6.0,210.0,5.0,2013,2012,1,Thursday,426,338
1967,watford guide advocate,892.5,0.89,76.0,271.0,6.0,210.0,5,2014,2012,2,Thursday,426,338
1968,watford guide advocate,892.0,0.91,100.0,271.0,6.0,210.0,5.0,2015,2014,1,Thursday,426,338
1969,wawa algoma news review,889.0,0.6,224.0,671.0,5.0,207.0,4.0,2013,2012,1,Wednesday,427,339
1970,wawa algoma news review,824.0,0.6,224.0,671.0,5.0,207.0,4,2014,2013,1,Wednesday,427,339
1971,wawa algoma news review,647.0,0.6,224.0,671.0,5.0,227.0,4.0,2015,2014,1,Wednesday,427,339
1972,wawa algoma news review,805.0,0.6,,671.0,5.0,227.0,4.0,2016,2015,1,Wednesday,427,339
1973,wawa algoma news review,804.0,0.6,,671.0,5.0,227.0,4.0,2017,2016,1,Wednesday,427,339
1974,wawa algoma news review,532.0,0.6,,671.0,5.0,227.0,4.0,2018,2017,1,Wednesday,427,339
1975,wawa algoma news review,,0.6,,671.0,5.0,227.0,4.0,2019,2017,2,Wednesday,427,339
1976,wellington times,,0.48,,112.0,6.0,176.0,5.0,2017,0,2017,Wednesday,428,340
1977,west carleton review,6736.0,0.91,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,429,341
1978,west carleton review,6917.5,0.64,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,429,341
1979,west carleton review,7099.0,0.75,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,429,341
1980,west carleton review,,0.75,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,429,341
1981,west carleton review,,0.75,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,429,341
1982,west lorne west elgin chronicle,5782.0,0.98,147.0,471.0,9.0,160.0,3.0,2013,2012,1,Thursday,430,342
1983,west lorne west elgin chronicle,,0.98,147.0,471.0,9.0,160.0,3,2014,2012,2,Thursday,430,342
1984,west lorne west elgin chronicle,,0.91,147.0,471.0,9.0,160.0,3.0,2015,2013,2,Thursday,430,342
1985,west lorne west elgin chronicle,,0.91,,352.0,9.0,160.0,3.0,2016,2014,2,Thursday,430,342
1986,west lorne west elgin chronicle,,0.91,,352.0,9.0,160.0,3.0,2017,2014,3,Thursday,430,342
1987,west lorne west elgin chronicle,,0.91,,352.0,10.0,160.0,10.0,2018,2014,4,Thursday,430,342
1988,west lorne west elgin chronicle,,0.91,,352.0,10.0,160.0,10.0,2019,2014,5,Thursday,430,342
1989,westport review mirror,1724.0,0.74,176.0,324.0,6.0,210.0,5.0,2013,2012,1,Thursday,431,343
1990,westport review mirror,1719.0,0.77,118.0,176.0,6.0,210.0,5,2014,2013,1,Thursday,431,343
1991,westport review mirror,1708.0,0.77,118.0,176.0,6.0,210.0,5.0,2015,2014,1,Thursday,431,343
1992,westport review mirror,1751.0,0.8,,176.0,6.0,210.0,5.0,2016,2015,1,Thursday,431,343
1993,westport review mirror,1701.0,0.8,,176.0,6.0,210.0,5.0,2017,2016,1,Thursday,431,343
1994,westport review mirror,1710.0,0.8,,176.0,6.0,210.0,5.0,2018,2017,1,Thursday,431,343
1995,westport review mirror,1611.0,0.8,,176.0,6.0,210.0,5.0,2019,2018,1,Thursday,431,343
1996,wheatley journal,774.0,0.59,147.0,441.0,6.0,204.0,5.0,2013,2012,1,Wednesday,432,344
1997,wheatley journal,727.0,0.59,147.0,441.0,6.0,204.0,5,2014,2013,1,Wednesday,432,344
1998,wheatley journal,696.0,0.59,147.0,441.0,6.0,204.0,5.0,2015,2014,1,Wednesday,432,344
1999,wheatley journal,645.0,0.59,,441.0,6.0,204.0,5.0,2016,2015,1,Wednesday,432,344
2000,wheatley journal,,0.59,,441.0,6.0,204.0,5.0,2017,2015,2,Wednesday,432,344
2001,wheatley journal,,0.59,,441.0,6.0,204.0,5.0,2018,2016,2,Wednesday,432,344
2002,wiarton echo,1895.0,0.66,116.0,514.0,9.0,160.0,3.0,2013,2012,1,Tuesday,433,345
2003,wiarton echo,,0.66,116.0,514.0,9.0,160.0,3,2014,2012,2,Tuesday,433,345
2004,wiarton echo,,0.68,121.0,539.0,9.0,160.0,3.0,2015,2013,2,Tuesday,433,345
2005,wiarton echo,,0.68,,539.0,9.0,160.0,3.0,2016,2014,2,Tuesday,433,345
2006,wiarton echo,,0.86,,59.0,9.0,160.0,3.0,2017,2015,2,Tuesday,433,345
2007,wiarton echo,,0.86,,59.0,9.0,160.0,3.0,2018,2016,2,Tuesday,433,345
2008,wiarton echo,,0.78,,59.0,10.0,160.0,10.0,2019,2017,2,Tuesday,433,345
2009,winchester press,3376.0,0.97,206.0,412.0,6.0,220.0,5.0,2013,2012,1,Wednesday,434,346
2010,winchester press,3270.0,0.99,206.0,412.0,6.0,220.0,5,2014,2012,2,Wednesday,434,346
2011,winchester press,3164.0,0.99,206.0,412.0,6.0,220.0,5.0,2015,2014,1,Wednesday,434,346
2012,winchester press,3116.0,1.01,,412.0,6.0,220.0,5.0,2016,2015,1,Wednesday,434,346
2013,winchester press,2964.5,1.01,,412.0,6.0,220.0,5.0,2017,2015,2,Wednesday,434,346
2014,winchester press,2813.0,1.01,,412.0,6.0,220.0,5.0,2018,2017,1,Wednesday,434,346
2015,winchester press,2727.0,1.01,,412.0,6.0,220.0,5.0,2019,2018,1,Wednesday,434,346
2016,wingham advance times,1451.0,0.86,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,435,347
2017,wingham advance times,1320.0,0.93,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,435,347
2018,wingham advance times,1254.0,0.93,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Wednesday,435,347
2019,wingham advance times,1072.0,0.93,,1160.0,10.0,161.0,10.0,2016,2015,1,Wednesday,435,347
2020,wingham advance times,903.5,0.93,,1160.0,10.0,161.0,10.0,2017,2015,2,Wednesday,435,347
2021,wingham advance times,735.0,0.93,,1160.0,10.0,161.0,10.0,2018,2017,1,Wednesday,435,347
2022,wingham advance times,,0.93,,1160.0,10.0,161.0,10.0,2019,2017,2,Wednesday,435,347
2023,york guardian,27720.0,2.13,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,436,348
2024,york guardian,28588.0,2.32,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,436,348
2025,york guardian,28709.0,2.32,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,436,348
2026,york guardian,29585.0,2.32,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,436,348
2027,york guardian,29078.0,2.32,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,436,348
