,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants
1625,802,Wednesday,T,2018,windsor,rempart le,les pubs. des grands-lacs,5735,ON,6537,les pubs. des grands-lacs,"['windsor ,ON, Canada']",217188.0,210891.0,3.0,97777.0,91632.0,1483.8,146.38,41.2,178585.0,33830.0,57110.0,87645.0,3370.0,37355.0,178620.0,169325.0,28862.0,213980.0,150605.0,59485.0
1626,802,Wednesday,T,2019,windsor,rempart le,les pubs. des grands-lacs,5735,ON,6537,les pubs. des grands-lacs,"['windsor ,ON, Canada']",217188.0,210891.0,3.0,97777.0,91632.0,1483.8,146.38,41.2,178585.0,33830.0,57110.0,87645.0,3370.0,37355.0,178620.0,169325.0,28862.0,213980.0,150605.0,59485.0
1627,15290,Thursday,B,2013,renfrew,renfrew mercury,metroland media group ltd.,0,ON,15290,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1628,15587,Thursday,B,2014,renfrew,renfrew mercury,metroland media group ltd.,0,ON,15587,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1629,15624,Thursday,B,2015,renfrew,renfrew mercury,metroland media group ltd.,0,ON,15624,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1630,14519,Thursday,B,2016,renfrew,renfrew mercury,metroland media group ltd.,0,ON,14519,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1631,13359,Thursday,B,2017,renfrew,renfrew mercury,metroland media group ltd.,0,ON,13359,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1632,13319,Thursday,B,2018,renfrew,renfrew mercury,metroland media group ltd.,0,ON,13319,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1633,11563,Thursday,B,2019,renfrew,renfrew mercury,metroland media group ltd.,0,ON,11563,metroland media group ltd.,"['renfrew ,ON, Canada']",9387.0,9657.0,-2.8,3877.0,3717.0,17.0,551.43,42.5,7870.0,1420.0,2270.0,4175.0,130.0,1075.0,7870.0,7585.0,37593.0,9375.0,9035.0,340.0
1634,7500,Wednesday,T,2014,gananoque,reporter,sun media corporation,0,ON,7500,sun media corporation,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0
1635,6439,Thursday,T,2015,gananoque,reporter,sun media corporation,24,ON,6463,sun media corporation,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0
1636,6439,Thursday,T,2016,gananoque,reporter,sun media corporation,24,ON,6463,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0
1637,6439,Thursday,T,2017,gananoque,reporter,postmedia network inc.,13,ON,6452,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0
1638,6439,Thursday,T,2018,gananoque,reporter,postmedia network inc.,13,ON,6452,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0
1639,6439,Thursday,T,2019,gananoque,reporter,postmedia network inc.,13,ON,6452,postmedia network inc.,"['gananoque ,ON, Canada']",5159.0,5194.0,-0.7,2516.0,2404.0,733.6,7.03,47.2,4320.0,915.0,1380.0,2025.0,50.0,550.0,4325.0,4205.0,31646.0,4995.0,4650.0,350.0
1640,62,Thursday,T,2014,westport,review mirror,the mirror group,1646,ON,1708,the mirror group,"['westport ,ON, Canada']",590.0,628.0,-6.1,354.0,300.0,350.8,1.68,51.2,500.0,70.0,180.0,250.0,0.0,60.0,525.0,505.0,28843.0,570.0,510.0,60.0
1641,68,Thursday,T,2015,westport,review mirror,the mirror group,1683,ON,1751,the mirror group,"['westport ,ON, Canada']",590.0,628.0,-6.1,354.0,300.0,350.8,1.68,51.2,500.0,70.0,180.0,250.0,0.0,60.0,525.0,505.0,28843.0,570.0,510.0,60.0
1642,64,Thursday,T,2016,westport,review mirror,the mirror group,1637,ON,1701,the mirror group,"['westport ,ON, Canada']",590.0,628.0,-6.1,354.0,300.0,350.8,1.68,51.2,500.0,70.0,180.0,250.0,0.0,60.0,525.0,505.0,28843.0,570.0,510.0,60.0
1643,63,Thursday,T,2017,westport,review mirror,the mirror group,1647,ON,1710,the mirror group,"['westport ,ON, Canada']",590.0,628.0,-6.1,354.0,300.0,350.8,1.68,51.2,500.0,70.0,180.0,250.0,0.0,60.0,525.0,505.0,28843.0,570.0,510.0,60.0
1644,61,Thursday,T,2018,westport,review mirror,the mirror group,1580,ON,1641,the mirror group,"['westport ,ON, Canada']",590.0,628.0,-6.1,354.0,300.0,350.8,1.68,51.2,500.0,70.0,180.0,250.0,0.0,60.0,525.0,505.0,28843.0,570.0,510.0,60.0
1645,57,Thursday,T,2019,westport,review mirror,the mirror group,1527,ON,1584,the mirror group,"['westport ,ON, Canada']",590.0,628.0,-6.1,354.0,300.0,350.8,1.68,51.2,500.0,70.0,180.0,250.0,0.0,60.0,525.0,505.0,28843.0,570.0,510.0,60.0
1646,24906,Monthly,T,2013,toronto,richmond hill post,post city magazines,0,ON,24906,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1647,24937,Monthly,T,2014,toronto,richmond hill post,post city magazines,0,ON,24937,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1648,24483,Monthly,T,2015,toronto,richmond hill post,post city magazines,0,ON,24483,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1649,24483,Monthly,T,2016,toronto,richmond hill post,post city magazines,0,ON,24483,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1650,24483,Monthly,T,2017,toronto,richmond hill post,post city magazines,0,ON,24483,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1651,24483,12-times per year,T,2018,toronto,richmond hill post,post city magazines,0,ON,24483,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1652,23400,12-times per year,T,2019,toronto,richmond hill post,post city magazines,0,ON,23400,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1653,81467,Thursday,B,2013,richmond%20hill&thornhill,richmond hill/thornhill liberal,metroland media group ltd.,0,ON,81467,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921.0,5.65,81561.0,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815.0,6195.0,72657.5,203957.5,193432.5,32789.0,248975.0,119402.5,126092.5
1654,49512,Saturday,T,2013,richmond%20hill&thornhill,richmond hill/thornhill liberal,metroland media group ltd.,0,ON,49512,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921.0,5.65,81561.0,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815.0,6195.0,72657.5,203957.5,193432.5,32789.0,248975.0,119402.5,126092.5
1655,9177,Wednesday,T,2014,amherstburg,river town times,river town times,0,ON,9177,river town times,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
1656,9185,Wednesday,T,2015,amherstburg,river town times,river town times,0,ON,9185,river town times,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
1657,9133,Wednesday,T,2016,amherstburg,river town times,river town times,0,ON,9133,river town times,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
1658,9280,Wednesday,T,2017,amherstburg,river town times,river town times,0,ON,9280,river town times,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
1659,9442,Wednesday,T,2018,amherstburg,river town times,southpoint publishing inc.,0,ON,9442,river town times,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
1660,9478,Wednesday,T,2019,amherstburg,river town times,southpoint publishing inc.,0,ON,9478,southpoint publishing inc.,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
1661,20632,Friday,T,2013,rockland,rockland vision,vision,0,ON,20632,vision,"['rockland ,ON, Canada']",24512.0,23185.0,5.7,9537.0,9329.0,82.3,297.71,40.6,19680.0,3520.0,6240.0,9925.0,320.0,2735.0,19680.0,18945.0,43331.0,24020.0,22795.0,1185.0
1662,0,Wednesday,T,2013,russell,russell villager,etcetera publications,680,ON,680,etcetera publications,"['russell ,ON, Canada']",16520.0,15247.0,8.3,6008.0,5873.0,83.0,199.11,39.0,12955.0,1930.0,3810.0,7215.0,295.0,2615.0,12955.0,12445.0,47966.0,16220.0,15250.0,930.0
1663,4164,Wednesday,B,2013,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1664,4164,Wednesday,B,2014,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1665,4164,Wednesday,B,2015,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1666,4164,Wednesday,B,2016,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1667,4164,Wednesday,B,2017,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1668,4164,Wednesday,B,2018,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1669,4164,Wednesday,B,2019,hamilton&niagara&kitchener&welland,régional le,altomedia inc.,76,ON,4240,altomedia inc.,"['hamilton ,ON, Canada', 'niagara ,ON, Canada', 'kitchener ,ON, Canada', 'welland ,ON, Canada']",170096.8,163406.6,3.66,70601.8,67409.6,601.82,343.522,42.86,139525.0,27110.0,40190.0,72226.0,2471.0,28490.0,139524.0,133741.0,35534.0,167406.0,125454.0,39888.0
1670,21022,Friday,T,2013,caledonia,sachem extra haldimand county news,ontario ltd.,0,ON,21022,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1671,21022,Friday,T,2014,caledonia,sachem extra haldimand county news,ontario ltd.,0,ON,21022,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1672,21022,Friday,T,2015,caledonia,sachem extra haldimand county news,ontario ltd.,0,ON,21022,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1673,21022,Friday,T,2016,caledonia,sachem extra haldimand county news,ontario ltd.,0,ON,21022,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1674,21022,Friday,T,2017,caledonia,sachem extra haldimand county news,ontario ltd.,0,ON,21022,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1675,21022,Friday,T,2018,caledonia,sachem extra haldimand county news,ontario ltd.,0,ON,21022,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1676,7400,Thursday,T,2013,toronto,salam toronto,salam toronto publications,0,ON,7400,salam toronto publications,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1677,7400,Thursday,T,2014,toronto,salam toronto,salam toronto publications,0,ON,7400,salam toronto publications,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1678,7400,Thursday,T,2015,toronto,salam toronto,salam toronto publications,0,ON,7400,salam toronto publications,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1679,7400,Thursday,T,2016,toronto,salam toronto,salam toronto publications,0,ON,7400,salam toronto publications,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1680,7400,Thursday,T,2017,toronto,salam toronto,salam toronto publications,0,ON,7400,salam toronto publications,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1681,30000,Thursday,T,2015,sarnia,sarnia journal,the sarnia journal,0,ON,30000,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1682,30000,Thursday,T,2016,sarnia,sarnia journal,the sarnia journal,0,ON,30000,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1683,30000,Thursday,T,2017,sarnia,sarnia journal,the sarnia journal,0,ON,30000,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1684,30000,Thursday,T,2018,sarnia,sarnia journal,the sarnia journal,0,ON,30000,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1685,30000,Thursday,T,2019,sarnia,sarnia journal,sarnia media group inc.,0,ON,30000,the sarnia journal,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1686,41300,Wednesday,T,2013,sarnia,sarnia/lambton this week,sun media corporation,0,ON,41300,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1687,40240,Wednesday,T,2014,sarnia,sarnia/lambton this week,sun media corporation,0,ON,40240,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1688,39627,Thursday,T,2015,sarnia,sarnia/lambton this week,sun media corporation,0,ON,39627,sun media corporation,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1689,39156,Thursday,T,2016,sarnia,sarnia/lambton this week,sun media corporation,0,ON,39156,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1690,39476,Thursday,T,2017,sarnia,sarnia/lambton this week,postmedia network inc.,0,ON,39476,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1691,39476,Thursday,T,2018,sarnia,sarnia/lambton this week,postmedia network inc.,0,ON,39476,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1692,39476,Thursday,T,2019,sarnia,sarnia/lambton this week,postmedia network inc.,0,ON,39476,postmedia network inc.,"['sarnia ,ON, Canada']",71594.0,72366.0,-1.1,33324.0,31937.0,434.3,164.85,43.9,59750.0,9550.0,17810.0,32395.0,775.0,9535.0,59750.0,57580.0,33833.0,70375.0,61010.0,8815.0
1693,30800,Wednesday,T,2013,sault%20ste.%20marie,sault this week,sun media corporation,0,ON,30800,sun media corporation,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0
1694,31122,Thursday,T,2016,sault%20ste.%20marie,sault this week,sun media corporation,0,ON,31122,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0
1695,31122,Thursday,T,2017,sault%20ste.%20marie,sault this week,postmedia network inc.,0,ON,31122,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0
1696,31122,Thursday,T,2018,sault%20ste.%20marie,sault this week,postmedia network inc.,0,ON,31122,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0
1697,31122,Thursday,T,2019,sault%20ste.%20marie,sault this week,postmedia network inc.,0,ON,31122,postmedia network inc.,"['sault ste. marie ,ON, Canada']",73368.0,75141.0,-2.4,34485.0,32634.0,328.6,223.24,44.6,61445.0,11680.0,18435.0,31330.0,870.0,10575.0,61445.0,59470.0,33171.0,71880.0,65285.0,6230.0
1698,119637,Thursday,T,2013,scarborough,scarborough mirror,metroland media group ltd.,0,ON,119637,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1699,116632,Friday,T,2013,scarborough,scarborough mirror,metroland media group ltd.,0,ON,116632,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
1700,118726,Friday,T,2014,scarborough,scarborough mirror,metroland media group ltd.,0,ON,118726,metroland media group ltd.,"['scarborough ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
