,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,CSDs
2319,51,Wednesday,T,2019,kincardine,the kincardine independent,london publishing corporation,1449,ON,1500,london publishing corporation,"['kincardine ,ON, Canada']",11389,11174,1.9,5883,4855,21.2,537.94,44,9320,1475,2330,5520,160,1705,9325,9060,39424,11165,9835,1310,"[(44.1776378, -81.6348713)]",['Kincardine']
2320,5774,Tuesday,B,2017,kincardine,the kincardine news,postmedia network inc.,49,ON,5823,postmedia network inc.,"['kincardine ,ON, Canada']",11389,11174,1.9,5883,4855,21.2,537.94,44,9320,1475,2330,5520,160,1705,9325,9060,39424,11165,9835,1310,"[(44.1776378, -81.6348713)]",['Kincardine']
2321,34,Tuesday,T,2013,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,1031,ON,1065,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2322,30,Tuesday,T,2014,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,976,ON,1006,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2323,30,Tuesday,T,2015,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,934,ON,964,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2324,29,Tuesday,T,2016,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,949,ON,978,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2325,27,Tuesday,T,2017,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,888,ON,915,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2326,22,Tuesday,T,2018,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,852,ON,874,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2327,16,Tuesday,T,2019,lanark%20highlands&lanark,the lanark era,the new lanark era inc.,872,ON,888,the new lanark era inc.,"['lanark highlands ,ON, Canada', 'lanark ,ON, Canada']",5338,5128,4.1,3315,2294,5.1,1048.83,46.1,4625,885,1355,2380,95,635,4625,4455,31856,5315,5045,270,"[(45.0875524, -76.48559826942638), (45.047011, -76.3298878)]","['Lanark Highlands', 'Lanark Highlands']"
2328,51,Wednesday,B,2014,morrisburg,the leader,the morrisburg leader ltd.,1854,ON,1905,the morrisburg leader ltd.,"['morrisburg ,ON, Canada']",10833,10794,0.4,4830,4555,20.8,521.06,45.7,9080,2175,2780,4125,175,900,9080,8780,32117,10695,10010,685,"[(44.8977043, -75.1829545)]",['South Dundas']
2329,54,Wednesday,B,2015,morrisburg,the leader,the morrisburg leader ltd.,1874,ON,1928,the morrisburg leader ltd.,"['morrisburg ,ON, Canada']",10833,10794,0.4,4830,4555,20.8,521.06,45.7,9080,2175,2780,4125,175,900,9080,8780,32117,10695,10010,685,"[(44.8977043, -75.1829545)]",['South Dundas']
2330,55,Wednesday,B,2016,morrisburg,the leader,the morrisburg leader ltd.,1845,ON,1900,the morrisburg leader ltd.,"['morrisburg ,ON, Canada']",10833,10794,0.4,4830,4555,20.8,521.06,45.7,9080,2175,2780,4125,175,900,9080,8780,32117,10695,10010,685,"[(44.8977043, -75.1829545)]",['South Dundas']
2331,54,Wednesday,B,2017,morrisburg,the leader,the morrisburg leader ltd.,1774,ON,1828,the morrisburg leader ltd.,"['morrisburg ,ON, Canada']",10833,10794,0.4,4830,4555,20.8,521.06,45.7,9080,2175,2780,4125,175,900,9080,8780,32117,10695,10010,685,"[(44.8977043, -75.1829545)]",['South Dundas']
2332,48,Wednesday,B,2018,morrisburg,the leader,the morrisburg leader ltd.,1702,ON,1750,the morrisburg leader ltd.,"['morrisburg ,ON, Canada']",10833,10794,0.4,4830,4555,20.8,521.06,45.7,9080,2175,2780,4125,175,900,9080,8780,32117,10695,10010,685,"[(44.8977043, -75.1829545)]",['South Dundas']
2333,35,Wednesday,B,2019,morrisburg,the leader,the morrisburg leader ltd.,1661,ON,1696,the morrisburg leader ltd.,"['morrisburg ,ON, Canada']",10833,10794,0.4,4830,4555,20.8,521.06,45.7,9080,2175,2780,4125,175,900,9080,8780,32117,10695,10010,685,"[(44.8977043, -75.1829545)]",['South Dundas']
2334,50991,Saturday,T,2014,richmond%20hill&thornhill,the liberal,metroland media group ltd.,0,ON,50991,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921,5.65,81561,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815,6195,72657.5,203957.5,193432.5,32789,248975,119402.5,126092.5,"[(43.8801166, -79.4392925), (43.8161477, -79.4245925)]","['Richmond Hill', 'Vaughan']"
2335,83416,Thursday,B,2014,richmond%20hill&thornhill,the liberal,metroland media group ltd.,0,ON,83416,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921,5.65,81561,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815,6195,72657.5,203957.5,193432.5,32789,248975,119402.5,126092.5,"[(43.8801166, -79.4392925), (43.8161477, -79.4245925)]","['Richmond Hill', 'Vaughan']"
2336,83938,Thursday,B,2015,richmond%20hill&thornhill,the liberal,metroland media group ltd.,0,ON,83938,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921,5.65,81561,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815,6195,72657.5,203957.5,193432.5,32789,248975,119402.5,126092.5,"[(43.8801166, -79.4392925), (43.8161477, -79.4245925)]","['Richmond Hill', 'Vaughan']"
2337,50991,Saturday,T,2015,richmond%20hill&thornhill,the liberal,metroland media group ltd.,0,ON,50991,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921,5.65,81561,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815,6195,72657.5,203957.5,193432.5,32789,248975,119402.5,126092.5,"[(43.8801166, -79.4392925), (43.8161477, -79.4245925)]","['Richmond Hill', 'Vaughan']"
2338,32726,Thursday,B,2016,thornhill,the liberal,metroland media group ltd.,0,ON,32726,metroland media group ltd.,"['thornhill ,ON, Canada']",306233,288301,6.2,96657,94253,1119.4,273.56,39.2,246655,43720,61895,141050,7015,79310,246655,234815,35540,304145,159300,140960,"[(43.8161477, -79.4245925)]",['Vaughan']
2339,50991,Saturday,T,2016,thornhill,the liberal,metroland media group ltd.,0,ON,50991,metroland media group ltd.,"['thornhill ,ON, Canada']",306233,288301,6.2,96657,94253,1119.4,273.56,39.2,246655,43720,61895,141050,7015,79310,246655,234815,35540,304145,159300,140960,"[(43.8161477, -79.4245925)]",['Vaughan']
2340,32726,Thursday,B,2017,thornhill,the liberal,metroland media group ltd.,0,ON,32726,metroland media group ltd.,"['thornhill ,ON, Canada']",306233,288301,6.2,96657,94253,1119.4,273.56,39.2,246655,43720,61895,141050,7015,79310,246655,234815,35540,304145,159300,140960,"[(43.8161477, -79.4245925)]",['Vaughan']
2341,50991,Saturday,T,2017,thornhill,the liberal,metroland media group ltd.,0,ON,50991,metroland media group ltd.,"['thornhill ,ON, Canada']",306233,288301,6.2,96657,94253,1119.4,273.56,39.2,246655,43720,61895,141050,7015,79310,246655,234815,35540,304145,159300,140960,"[(43.8161477, -79.4245925)]",['Vaughan']
2342,32726,Thursday,B,2018,richmond%20hill&thornhill,the liberal,metroland media group ltd.,0,ON,32726,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921,5.65,81561,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815,6195,72657.5,203957.5,193432.5,32789,248975,119402.5,126092.5,"[(43.8801166, -79.4392925), (43.8161477, -79.4245925)]","['Richmond Hill', 'Vaughan']"
2343,84406,Thursday,B,2019,richmond%20hill&thornhill,the liberal,metroland media group ltd.,0,ON,84406,metroland media group ltd.,"['richmond hill ,ON, Canada', 'thornhill ,ON, Canada']",250627.5,236921,5.65,81561,79184.5,1524.1,187.335,39.8,203957.5,32342.5,49807.5,121815,6195,72657.5,203957.5,193432.5,32789,248975,119402.5,126092.5,"[(43.8801166, -79.4392925), (43.8161477, -79.4245925)]","['Richmond Hill', 'Vaughan']"
2344,50,Tuesday,B,2013,canada,the lights of homeland,lithuanian can. r. c. cultural soc. inc.,1358,ON,1408,lithuanian can. r. c. cultural soc. inc.,"['canada ,ON, Canada']",934243,883391,5.8,395985,373756,334.8,2790.3,40.1,761420,93230,183110,485080,14950,286700,761420,728275,41857,916855,685260,216505,"[(45.421351349999995, -75.69996970195123)]",['Ottawa']
2345,51,Tuesday,B,2014,canada,the lights of homeland,lithuanian can. r. c. cultural soc. inc.,1166,ON,1217,lithuanian can. r. c. cultural soc. inc.,"['canada ,ON, Canada']",934243,883391,5.8,395985,373756,334.8,2790.3,40.1,761420,93230,183110,485080,14950,286700,761420,728275,41857,916855,685260,216505,"[(45.421351349999995, -75.69996970195123)]",['Ottawa']
2346,50,Tuesday,B,2015,canada,the lights of homeland,lithuanian can. r. c. cultural soc. inc.,1104,ON,1154,lithuanian can. r. c. cultural soc. inc.,"['canada ,ON, Canada']",934243,883391,5.8,395985,373756,334.8,2790.3,40.1,761420,93230,183110,485080,14950,286700,761420,728275,41857,916855,685260,216505,"[(45.421351349999995, -75.69996970195123)]",['Ottawa']
2347,46,Tuesday,B,2016,canada,the lights of homeland,lithuanian can. r. c. cultural soc. inc.,951,ON,997,lithuanian can. r. c. cultural soc. inc.,"['canada ,ON, Canada']",934243,883391,5.8,395985,373756,334.8,2790.3,40.1,761420,93230,183110,485080,14950,286700,761420,728275,41857,916855,685260,216505,"[(45.421351349999995, -75.69996970195123)]",['Ottawa']
2348,0,Tuesday,B,2013,lindsay,the lindsay post,sun media corporation,1872,ON,1872,sun media corporation,"['lindsay ,ON, Canada']",75423,73219,3,38444,31106,24.5,3084.38,46.7,63505,13095,20340,30075,1180,6495,63505,61370,32302,73375,67500,5785,"[(44.3551266, -78.7369939)]",['Kawartha Lakes']
2349,19677,Friday,B,2013,lindsay,the lindsay post,sun media corporation,0,ON,19677,sun media corporation,"['lindsay ,ON, Canada']",75423,73219,3,38444,31106,24.5,3084.38,46.7,63505,13095,20340,30075,1180,6495,63505,61370,32302,73375,67500,5785,"[(44.3551266, -78.7369939)]",['Kawartha Lakes']
2350,140428,Thursday,T,2013,london,the londoner,sun media corporation,0,ON,140428,sun media corporation,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2351,140600,Thursday,T,2014,london,the londoner,sun media corporation,0,ON,140600,sun media corporation,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2352,140615,Thursday,T,2015,london,the londoner,sun media corporation,0,ON,140615,sun media corporation,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2353,140111,Thursday,T,2016,london,the londoner,sun media corporation,0,ON,140111,postmedia network inc.,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2354,140111,Thursday,T,2017,london,the londoner,postmedia network inc.,0,ON,140111,postmedia network inc.,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2355,140111,Thursday,T,2018,london,the londoner,postmedia network inc.,0,ON,140111,postmedia network inc.,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2356,140111,Thursday,T,2019,london,the londoner,postmedia network inc.,0,ON,140111,postmedia network inc.,"['london ,ON, Canada']",383822,366151,4.8,175558,163140,913.1,420.35,40.5,316315,51845,88545,175920,5520,80175,316315,302895,32599,378040,286305,83770,"[(42.9832406, -81.243372)]",['London']
2357,1500,Thursday,T,2014,meaford,the meaford independent,tmi publications inc.,0,ON,1500,tmi publications inc.,"['meaford ,ON, Canada']",10991,11100,-1,5590,4830,18.7,588.57,47.9,9430,1740,2520,5165,140,1670,9425,9190,32198,10845,9700,1145,"[(44.6069298, -80.5916531)]",['Meaford']
2358,1500,Thursday,T,2015,meaford,the meaford independent,tmi publications inc.,0,ON,1500,tmi publications inc.,"['meaford ,ON, Canada']",10991,11100,-1,5590,4830,18.7,588.57,47.9,9430,1740,2520,5165,140,1670,9425,9190,32198,10845,9700,1145,"[(44.6069298, -80.5916531)]",['Meaford']
2359,1500,Thursday,T,2016,meaford,the meaford independent,tmi publications inc.,0,ON,1500,tmi publications inc.,"['meaford ,ON, Canada']",10991,11100,-1,5590,4830,18.7,588.57,47.9,9430,1740,2520,5165,140,1670,9425,9190,32198,10845,9700,1145,"[(44.6069298, -80.5916531)]",['Meaford']
2360,1500,Thursday,T,2017,meaford,the meaford independent,tmi publications inc.,0,ON,1500,tmi publications inc.,"['meaford ,ON, Canada']",10991,11100,-1,5590,4830,18.7,588.57,47.9,9430,1740,2520,5165,140,1670,9425,9190,32198,10845,9700,1145,"[(44.6069298, -80.5916531)]",['Meaford']
2361,1500,Thursday,T,2018,meaford,the meaford independent,tmi publications inc.,0,ON,1500,tmi publications inc.,"['meaford ,ON, Canada']",10991,11100,-1,5590,4830,18.7,588.57,47.9,9430,1740,2520,5165,140,1670,9425,9190,32198,10845,9700,1145,"[(44.6069298, -80.5916531)]",['Meaford']
2362,1500,Thursday,T,2019,meaford,the meaford independent,tmi publications inc.,0,ON,1500,tmi publications inc.,"['meaford ,ON, Canada']",10991,11100,-1,5590,4830,18.7,588.57,47.9,9430,1740,2520,5165,140,1670,9425,9190,32198,10845,9700,1145,"[(44.6069298, -80.5916531)]",['Meaford']
2363,447,Thursday,T,2014,millbrook,the millbrook times,millbrook times,747,ON,1194,millbrook times,"['millbrook ,ON, Canada']",8829,8601,2.7,3271,3187,28.8,306.33,43.1,7190,1130,1980,4085,125,1205,7190,6910,38508,8625,8030,565,"[(44.1511443, -78.4475977)]",['Cavan Monaghan']
2364,848,Thursday,T,2015,millbrook,the millbrook times,millbrook times,623,ON,1471,millbrook times,"['millbrook ,ON, Canada']",8829,8601,2.7,3271,3187,28.8,306.33,43.1,7190,1130,1980,4085,125,1205,7190,6910,38508,8625,8030,565,"[(44.1511443, -78.4475977)]",['Cavan Monaghan']
2365,832,Thursday,T,2016,millbrook,the millbrook times,millbrook times,629,ON,1461,millbrook times,"['millbrook ,ON, Canada']",8829,8601,2.7,3271,3187,28.8,306.33,43.1,7190,1130,1980,4085,125,1205,7190,6910,38508,8625,8030,565,"[(44.1511443, -78.4475977)]",['Cavan Monaghan']
2366,752,Thursday,T,2017,millbrook,the millbrook times,millbrook times,656,ON,1408,millbrook times,"['millbrook ,ON, Canada']",8829,8601,2.7,3271,3187,28.8,306.33,43.1,7190,1130,1980,4085,125,1205,7190,6910,38508,8625,8030,565,"[(44.1511443, -78.4475977)]",['Cavan Monaghan']
2367,752,Thursday,T,2018,millbrook,the millbrook times,millbrook times,656,ON,1408,millbrook times,"['millbrook ,ON, Canada']",8829,8601,2.7,3271,3187,28.8,306.33,43.1,7190,1130,1980,4085,125,1205,7190,6910,38508,8625,8030,565,"[(44.1511443, -78.4475977)]",['Cavan Monaghan']
2368,752,Thursday,T,2019,millbrook,the millbrook times,millbrook times,656,ON,1408,millbrook times,"['millbrook ,ON, Canada']",8829,8601,2.7,3271,3187,28.8,306.33,43.1,7190,1130,1980,4085,125,1205,7190,6910,38508,8625,8030,565,"[(44.1511443, -78.4475977)]",['Cavan Monaghan']
2369,10093,Tuesday,T,2014,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,10093,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2370,21456,Thursday,T,2014,midland&penetanguishene,the mirror,metroland media group ltd.,3,ON,21459,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2371,21632,Thursday,T,2015,midland&penetanguishene,the mirror,metroland media group ltd.,4,ON,21636,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2372,10093,Tuesday,T,2015,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,10093,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2373,21772,Thursday,T,2016,midland&penetanguishene,the mirror,metroland media group ltd.,3,ON,21775,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2374,10093,Tuesday,T,2016,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,10093,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2375,21821,Thursday,T,2017,midland&penetanguishene,the mirror,metroland media group ltd.,1,ON,21822,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2376,10093,Tuesday,T,2017,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,10093,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2377,21926,Thursday,T,2018,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,21926,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2378,10093,Tuesday,T,2018,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,10093,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2379,21692,Thursday,T,2019,midland&penetanguishene,the mirror,metroland media group ltd.,0,ON,21692,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']",12913,12841.5,0.1,5864.5,5526.5,413.8,30.46,46.25,10642.5,2435,3372.5,4835,105,1347.5,10642.5,10305,29732.5,12360,11340,997.5,"[(44.750147, -79.885712), (44.7688035, -79.9339487)]","['Midland', 'Penetanguishene']"
2380,62000,Monthly,T,2013,newmarket,the month ahead,the month ahead,0,ON,62000,the month ahead,"['newmarket ,ON, Canada']",84224,79978,5.3,29315,28673,2190.5,38.45,39.7,67905,10275,18930,38700,1680,18185,67905,65050,36197,82725,58910,23235,"[(44.056258, -79.461708)]",['Newmarket']
