,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2
384,,,,,,,,,2018,,,,,,,,,,toronto leasiderosedale town crier,,,,,Monthly,1102.0,,T,toronto,leasiderosedale town crier,streeter publications ltd.,0.0,ON,,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],256.0,220.0,2015.0,1.0,,0.0,,Monthly,right_only
396,,,,,,,,,2013,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1164.0,2000.0,T,toronto,metro courrier le,metro courrier,0.0,ON,2000.0,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,0.0,2000.0,0.0,2000.0,Tuesday,right_only
397,,,,,,,,,2014,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1165.0,,T,toronto,metro courrier le,metro courrier,0.0,ON,,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,1.0,,0.0,,Tuesday,right_only
398,,,,,,,,,2015,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1166.0,,T,toronto,metro courrier le,metro courrier,0.0,ON,,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,1.0,,0.0,,Tuesday,right_only
399,,,,,,,,,2016,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1167.0,,T,toronto,metro courrier le,metro courrier,0.0,ON,,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,1.0,,0.0,,Tuesday,right_only
400,,,,,,,,,2017,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1168.0,,T,toronto,metro courrier le,metro courrier,0.0,ON,,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,1.0,,0.0,,Tuesday,right_only
401,,,,,,,,,2018,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1169.0,,T,toronto,metro courrier le,metro courrier,0.0,ON,,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,1.0,,0.0,,Tuesday,right_only
402,,,,,,,,,2019,,,,,,,,,,toronto metro courrier le,,,,,Tuesday,1170.0,,T,toronto,metro courrier le,metro courrier,0.0,ON,,metro courrier,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",metro courrier le,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],267.0,231.0,2013.0,1.0,,0.0,,Tuesday,right_only
403,,,,,,,,,2013,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1171.0,8028.0,T,toronto,metropolitain le,alto inc.,329.0,ON,8357.0,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,0.0,8028.0,329.0,8357.0,Wednesday,right_only
404,,,,,,,,,2014,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1172.0,,T,toronto,metropolitain le,alto inc.,,ON,,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,1.0,,,,Wednesday,right_only
405,,,,,,,,,2015,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1173.0,,T,toronto,metropolitain le,alto inc.,,ON,,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,1.0,,,,Wednesday,right_only
406,,,,,,,,,2016,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1174.0,,T,toronto,metropolitain le,alto inc.,,ON,,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,1.0,,,,Wednesday,right_only
407,,,,,,,,,2017,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1175.0,,T,toronto,metropolitain le,alto inc.,,ON,,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,1.0,,,,Wednesday,right_only
408,,,,,,,,,2018,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1176.0,,T,toronto,metropolitain le,alto inc.,,ON,,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,1.0,,,,Wednesday,right_only
409,,,,,,,,,2019,,,,,,,,,,toronto metropolitain le,,,,,Wednesday,1177.0,,T,toronto,metropolitain le,alto inc.,,ON,,alto inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],268.0,232.0,2013.0,1.0,,,,Wednesday,right_only
410,,,,,,,,,2014,,,,,,,,,,toronto midtown post,,,,,Monthly,1192.0,17688.0,T,toronto,midtown post,post city magazines,0.0,ON,17688.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],272.0,235.0,2014.0,0.0,17688.0,0.0,17688.0,Monthly,right_only
411,,,,,,,,,2015,,,,,,,,,,toronto midtown post,,,,,Monthly,1193.0,,T,toronto,midtown post,post city magazines,0.0,ON,,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],272.0,235.0,2014.0,1.0,,0.0,,Monthly,right_only
412,,,,,,,,,2016,,,,,,,,,,toronto midtown post,,,,,Monthly,1194.0,,T,toronto,midtown post,post city magazines,0.0,ON,,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],272.0,235.0,2014.0,1.0,,0.0,,Monthly,right_only
413,,,,,,,,,2017,,,,,,,,,,toronto midtown post,,,,,Monthly,1195.0,,T,toronto,midtown post,post city magazines,0.0,ON,,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],272.0,235.0,2014.0,1.0,,0.0,,Monthly,right_only
414,,,,,,,,,2018,,,,,,,,,,toronto midtown post,,,,,Monthly,1196.0,,T,toronto,midtown post,post city magazines,0.0,ON,,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],272.0,235.0,2014.0,1.0,,0.0,,Monthly,right_only
415,,,,,,,,,2019,,,,,,,,,,toronto midtown post,,,,,Monthly,1197.0,,T,toronto,midtown post,post city magazines,0.0,ON,,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],272.0,235.0,2014.0,1.0,,0.0,,Monthly,right_only
518,,,,,,,,,2014,,,,,,,,,,toronto north york post,,,,,Monthly,1467.0,24391.0,T,toronto,north york post,post city magazines,0.0,ON,24391.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],331.0,282.0,2014.0,0.0,24391.0,0.0,24391.0,Monthly,right_only
519,,,,,,,,,2015,,,,,,,,,,toronto north york post,,,,,Monthly,1468.0,24483.0,T,toronto,north york post,post city magazines,0.0,ON,24483.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],331.0,282.0,2014.0,0.0,24483.0,0.0,24483.0,Monthly,right_only
520,,,,,,,,,2016,,,,,,,,,,toronto north york post,,,,,Monthly,1469.0,24156.0,T,toronto,north york post,post city magazines,0.0,ON,24156.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],331.0,282.0,2014.0,1.0,24156.0,0.0,24156.0,Monthly,right_only
521,,,,,,,,,2017,,,,,,,,,,toronto north york post,,,,,Monthly,1470.0,23829.0,T,toronto,north york post,post city magazines,0.0,ON,23829.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],331.0,282.0,2014.0,1.0,23829.0,0.0,23829.0,Monthly,right_only
522,,,,,,,,,2018,,,,,,,,,,toronto north york post,,,,,Monthly,1471.0,23502.0,T,toronto,north york post,post city magazines,0.0,ON,23502.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],331.0,282.0,2014.0,1.0,23502.0,0.0,23502.0,Monthly,right_only
523,,,,,,,,,2019,,,,,,,,,,toronto north york post,,,,,Monthly,1472.0,23175.0,T,toronto,north york post,post city magazines,0.0,ON,23175.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],331.0,282.0,2014.0,0.0,23175.0,0.0,23175.0,Monthly,right_only
616,,,,,,,,,2013,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1763.0,24906.0,T,toronto,richmond hill post,post city magazines,0.0,ON,24906.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,0.0,24906.0,0.0,24906.0,Monthly,right_only
617,,,,,,,,,2014,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1764.0,24937.0,T,toronto,richmond hill post,post city magazines,0.0,ON,24937.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,0.0,24937.0,0.0,24937.0,Monthly,right_only
618,,,,,,,,,2015,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1765.0,24483.0,T,toronto,richmond hill post,post city magazines,0.0,ON,24483.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,0.0,24483.0,0.0,24483.0,Monthly,right_only
619,,,,,,,,,2016,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1766.0,24212.25,T,toronto,richmond hill post,post city magazines,0.0,ON,24212.25,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,1.0,24212.25,0.0,24212.25,Monthly,right_only
620,,,,,,,,,2017,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1767.0,23941.5,T,toronto,richmond hill post,post city magazines,0.0,ON,23941.5,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,1.0,23941.5,0.0,23941.5,Monthly,right_only
621,,,,,,,,,2018,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1768.0,23670.75,T,toronto,richmond hill post,post city magazines,0.0,ON,23670.75,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,1.0,23670.75,0.0,23670.75,Monthly,right_only
622,,,,,,,,,2019,,,,,,,,,,toronto richmond hill post,,,,,Monthly,1769.0,23400.0,T,toronto,richmond hill post,post city magazines,0.0,ON,23400.0,post city magazines,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],392.0,331.0,2013.0,0.0,23400.0,0.0,23400.0,Monthly,right_only
650,,,,,,,,,2015,,,,,,,,,,toronto snap annex,,,,,Monthly,1889.0,10000.0,T,toronto,snap annex,snapd inc.,0.0,ON,10000.0,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],414.0,351.0,2015.0,0.0,10000.0,0.0,10000.0,Monthly,right_only
651,,,,,,,,,2016,,,,,,,,,,toronto snap annex,,,,,Monthly,1890.0,,T,toronto,snap annex,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],414.0,351.0,2015.0,1.0,,0.0,,Monthly,right_only
652,,,,,,,,,2017,,,,,,,,,,toronto snap annex,,,,,Monthly,1891.0,,T,toronto,snap annex,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],414.0,351.0,2015.0,1.0,,0.0,,Monthly,right_only
653,,,,,,,,,2018,,,,,,,,,,toronto snap annex,,,,,Monthly,1892.0,,T,toronto,snap annex,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],414.0,351.0,2015.0,1.0,,0.0,,Monthly,right_only
654,,,,,,,,,2019,,,,,,,,,,toronto snap annex,,,,,Monthly,1893.0,,T,toronto,snap annex,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],414.0,351.0,2015.0,1.0,,0.0,,Monthly,right_only
665,,,,,,,,,2015,,,,,,,,,,toronto snap beach danforth,,,,,Monthly,1904.0,12000.0,T,toronto,snap beach danforth,snapd inc.,0.0,ON,12000.0,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],417.0,354.0,2015.0,0.0,12000.0,0.0,12000.0,Monthly,right_only
666,,,,,,,,,2016,,,,,,,,,,toronto snap beach danforth,,,,,Monthly,1905.0,,T,toronto,snap beach danforth,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],417.0,354.0,2015.0,1.0,,0.0,,Monthly,right_only
667,,,,,,,,,2017,,,,,,,,,,toronto snap beach danforth,,,,,Monthly,1906.0,,T,toronto,snap beach danforth,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],417.0,354.0,2015.0,1.0,,0.0,,Monthly,right_only
668,,,,,,,,,2018,,,,,,,,,,toronto snap beach danforth,,,,,Monthly,1907.0,,T,toronto,snap beach danforth,snapd inc.,0.0,ON,,snapd inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],417.0,354.0,2015.0,1.0,,0.0,,Monthly,right_only
