,Newspaper,Issued,Circ,Audit,AuditDate,NatlLineRate,SpotColour,ProcessColour,Format,Columns,Lines,MaterialCode,Year
1951,tillsonburg news,Friday,"1,173",CMCA,12/31/15,$1.08,,$556,B,10.0,287.0,10.0,2019
270,timmins times,Thursday,"16,478",CMCAC,03/31/12,$1.42,$128,$386,T,9.0,160.0,3.0,2013
573,timmins times,Thursday,"16,325",CMCAC,03/31/13,$1.42,$128,$386,T,9.0,160.0,3,2014
881,timmins times,Thursday,"16,325",CMCAC,03/31/13,$1.42,$128,$386,T,9.0,160.0,3.0,2015
1180,timmins times,Thursday,"16,325",CMCA,12/31/13,$1.42,,$386,T,9.0,160.0,3.0,2016
1468,timmins times,Thursday,"17,900",CMCA,12/31/15,$1.42,,$386,T,9.0,160.0,3.0,2017
1716,timmins times,Thursday,"17,900",CMCA,12/31/15,$1.42,,$386,T,9.0,160.0,3.0,2018
1952,timmins times,Thursday,"17,900",CMCA,12/31/15,$1.42,,$386,T,10.0,160.0,10.0,2019
574,toronto aaj kaal,Friday,"8,000",ps,2009/1/13,1.18,$118,$471,T,5.0,220.0,-,2014
882,toronto aaj kaal,Friday,"8,000",PS,,$1.18,$235,$235,T,5.0,220.0,,2015
271,toronto bloor west parkdale liberty villager,Thursday,"57,907",CCAB,03/31/12,,$250,,T,10.0,175.0,,2013
1953,toronto bloor west parkdale neighbourhood voice,Thursday,"39,877",CCAB,06/30/18,$3.48,,"$1,160",T,10.0,161.0,10.0,2019
1717,toronto bloor west parkdale villager,Thursday,"40,630",CCAB,12/31/16,$3.48,,"$1,160",T,10.0,161.0,10.0,2018
575,toronto bloor west villager,Thursday,"33,173",CCAB,03/31/13,$2.90,"$1,160","$1,160",T,10.0,161.0,10,2014
883,toronto bloor west villager,Thursday,"33,602",CCAB,03/31/14,$2.90,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1181,toronto bloor west villager,Thursday,"34,614",CCAB,03/31/15,$2.90,,"$1,160",T,10.0,161.0,10.0,2016
1469,toronto bloor west villager,Thursday,"34,154",CCAB,03/31/16,$2.90,,"$1,160",T,10.0,161.0,10.0,2017
576,toronto can india news,Friday,"35,482",CMCAC,12/31/12,$2.17,$600,$600,T,6.0,217.0,5,2014
884,toronto can india news,Friday,"35,482",CMCAC,02/28/13,$2.24,$600,$600,T,6.0,217.0,5.0,2015
1182,toronto can india news,Friday,"36,013",CMCA,12/31/13,$2.29,,$659,T,6.0,217.0,5.0,2016
577,toronto caribbean,EO Wed,"15,000",PS,-,$0.65,$118,$118,T,4.0,182.0,8,2014
885,toronto caribbean,EO Wed,"15,000",PS,,$0.65,$118,$118,T,4.0,182.0,8.0,2015
272,toronto city centre mirror,Thursday,"45,540",CCAB,03/31/12,$4.34,$335,"$1,160",T,10.0,175.0,10.0,2013
578,toronto city centre mirror,Thursday,"46,701",CCAB,03/31/13,$4.74,"$1,160","$1,160",T,10.0,161.0,10,2014
886,toronto city centre mirror,Thursday,"47,154",CCAB,03/31/14,$4.74,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1183,toronto city centre mirror,Thursday,"48,704",CCAB,03/31/15,$4.74,,"$1,160",T,10.0,161.0,10.0,2016
1470,toronto city centre mirror,Thursday,"28,400",CCAB,03/31/15,$4.74,,"$1,160",T,10.0,161.0,10.0,2017
1718,toronto city centre mirror,Thursday,"26,390",CCAB,12/31/16,$4.88,,"$1,160",T,10.0,161.0,10.0,2018
1954,toronto city centre york neighbourhood voice,Thursday,"44,726",CCAB,06/30/18,$4.88,,"$1,160",T,10.0,161.0,10.0,2019
273,toronto community news,Thursday,"480,800",CCAB,09/30/11,$35.02,"$2,680","$9,280",T,10.0,175.0,10.0,2013
579,toronto correio da manha,Tuesday,"15,242",PS,-,$2.64,$147,$529,T,6.0,180.0,-,2014
887,toronto correio da manha,Tuesday,"15,242",PS,,$2.64,$147,$529,T,6.0,180.0,,2015
1184,toronto correio da manha,Tuesday,"15,242",PS,,$2.64,,$529,T,6.0,180.0,,2016
1471,toronto correio da manha,Tue/Fri,"17,800",PS,,$2.64,,$529,T,6.0,180.0,,2017
1719,toronto correio da manha,Tue/Fri,"17,800",PS,,$2.64,,$529,T,6.0,180.0,,2018
1955,toronto correio da manha,Tue/Fri,"17,800",PS,,$2.64,,$529,T,6.0,180.0,,2019
274,toronto correo canadiense,Wednesday,"20,000",PS,,$2.64,$147,$529,T,10.0,200.0,,2013
580,toronto correo canadiense,Thursday,"20,000",PS,-,$2.64,$147,$529,T,6.0,180.0,-,2014
888,toronto correo canadiense,Friday,"20,000",PS,,$2.64,$147,$529,T,6.0,180.0,,2015
1185,toronto correo canadiense,Friday,"20,000",PS,,$2.64,,$529,T,6.0,180.0,,2016
1472,toronto correo canadiense,Thursday,"20,000",PS,,$2.64,,$529,T,6.0,180.0,,2017
1720,toronto correo canadiense,Thursday,"20,000",PS,,$2.64,,$529,T,6.0,180.0,,2018
1956,toronto correo canadiense,Thursday,"20,000",PS,,$2.64,,$529,T,6.0,180.0,,2019
581,toronto diversity reporter,Wednesday,"21,306",CMCAC,07/31/12,$3.21,$362,$362,T,4.0,220.0,8,2014
889,toronto diversity reporter,Wednesday,"21,308",CMCAC,04/30/13,$3.21,$362,$362,T,4.0,220.0,8.0,2015
1186,toronto diversity reporter,Wednesday,"21,308",CMCA,12/31/13,$3.21,,$362,T,4.0,220.0,8.0,2016
1473,toronto diversity reporter,Wednesday,"21,308",CMCA,12/31/13,$3.21,,$362,T,4.0,220.0,8.0,2017
1721,toronto diversity reporter,Wednesday,"21,308",CMCA,12/31/13,$3.21,,$362,T,4.0,220.0,8.0,2018
1957,toronto diversity reporter,Wednesday,"21,308",CMCA,12/31/13,$3.21,,$362,T,4.0,220.0,8.0,2019
275,toronto downtown bulletin,Monthly,"75,986",CMCAC,06/30/12,$5.52,,,B,6.0,275.0,5.0,2013
582,toronto downtown bulletin,Monthly,"72,920",CMCAC,12/31/12,$5.52,incl.,incl.,B,6.0,275.0,5,2014
585,toronto express l,Tuesday,"20,000",PS,-,$1.97,$176,$529,B,12.0,300.0,-,2014
892,toronto express l,Tuesday,"20,000",PS,,$1.97,$176,$529,B,12.0,300.0,,2015
1189,toronto express l,Tuesday,"20,000",PS,,$1.97,,$529,B,12.0,300.0,,2016
1475,toronto express l,Tuesday,"20,000",PS,,$1.97,,$529,B,12.0,300.0,,2017
276,toronto forest hill town crier,Monthly,"20,700",CCAB,03/31/10,$3.53,$176,$588,T,6.0,192.0,9.0,2013
583,toronto ghanaian news,Monthly,"9,929",CMCAP,02/28/13,$0.72,$470,$470,T,6.0,217.0,5,2014
890,toronto ghanaian news,Monthly,"9,929",CMCAP,02/28/13,$0.72,$470,$470,T,6.0,217.0,5.0,2015
1187,toronto ghanaian news,Monthly,"12,447",CMCA,08/31/14,$0.72,,$470,T,6.0,217.0,5.0,2016
277,toronto kanadai amerikai magyarsag,Saturday,"2,054",CMCAP,08/31/12,$1.05,$100,$100,B,8.0,290.0,5.0,2013
584,toronto kanadai amerikai magyarsag,Saturday,"1,883",CMCAP,02/28/13,$1.05,$100,$100,B,8.0,290.0,5,2014
891,toronto kanadai amerikai magyarsag,Saturday,"1,835",CMCAP,02/28/14,$1.05,$100,$100,B,8.0,290.0,5.0,2015
1188,toronto kanadai amerikai magyarsag,Saturday,"1,965",CMCA,02/28/15,$1.05,,$100,B,8.0,290.0,5.0,2016
1474,toronto kanadai amerikai magyarsag,Saturday,"1,896",CMCA,08/31/15,$1.05,,$100,B,8.0,290.0,5.0,2017
1722,toronto kanadai amerikai magyarsag,Saturday,"1,771",CMCA,02/28/17,$1.05,,$100,B,8.0,290.0,5.0,2018
1958,toronto kanadai amerikai magyarsag,Saturday,"1,665",CMCA,02/28/18,$1.05,,$100,B,8.0,290.0,5.0,2019
278,toronto leaside rosedale town crier,Monthly,"19,750",CCAB,03/31/10,$3.53,$176,$588,T,6.0,192.0,9.0,2013
279,toronto north toronto town crier,Monthly,"20,700",CCAB,03/31/10,$3.53,$176,$588,T,6.0,192.0,9.0,2013
280,toronto nove ilhas,Tuesday,"15,242",PS,,$2.64,$147,$529,T,10.0,200.0,,2013
281,toronto now,Thursday,"105,440",VAC,09/30/10,"$6,005",$530,"$1,615",T,5.0,158.0,,2013
586,toronto now,Thursday ,"105,440",VAC ,09/30/10 ,"$6,245",$530 ,"$1,615 ",T ,5.0,158.0,-,2014
893,toronto now,Thursday,"105,440",VAC,09/30/10,modular only,,,T,5.0,158.0,,2015
1190,toronto now,Thursday,"105,440",VAC,09/30/10,modular only,,,T,5.0,158.0,,2016
1476,toronto now,Thursday,"96,915",CCAB,06/30/16,Modular only,,,T,5.0,158.0,,2017
1723,toronto now,Thursday,"93,765",CCAB,12/31/16,Modular,,only,T,5.0,158.0,,2018
1959,toronto now,Thursday,"85,645",CCAB,06/30/18,Modular only,,,T,5.0,158.0,,2019
282,toronto parkdale liberty villager,Thursday,"24,298",CCAB,03/31/12,$2.13,$335,"$1,160",T,10.0,175.0,10.0,2013
587,toronto parkdale liberty villager,Thursday,"24,335",CCAB,03/31/13,$2.32,"$1,160","$1,160",T,10.0,161.0,10,2014
894,toronto parkdale liberty villager,Thursday,"24,366",CCAB,09/30/13,$2.32,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1191,toronto parkdale liberty villager,Thursday,"24,997",CCAB,03/31/15,$2.32,,"$1,160",T,10.0,161.0,10.0,2016
1477,toronto parkdale liberty villager,Thursday,"12,901",CCAB,06/30/16,$2.32,,"$1,160",T,10.0,161.0,10.0,2017
588,toronto russian express,Friday,"9,000",PS,-,$0.82,$229,$229,T,5.0,215.0,4,2014
895,toronto russian express,Friday,"9,000",PS,,$0.82,$229,$229,T,5.0,215.0,4.0,2015
1192,toronto russian express,Friday,"9,000",PS,,$0.82,,$229,T,5.0,215.0,4.0,2016
1478,toronto russian express,Friday,"9,000",PS,,$0.82,,$229,T,5.0,215.0,4.0,2017
1724,toronto russian express,Friday,"9,000",PS,,$0.82,,$229,T,5.0,215.0,4.0,2018
1960,toronto russian express,Friday,"9,000",PS,,$0.82,,$229,T,5.0,215.0,4.0,2019
283,toronto salam toronto,Thursday,"7,700",CMCAC,12/31/11,$1.37,$141,$0,T,4.0,203.0,8.0,2013
595,toronto salam toronto,Thursday,"7,400",CMCAC,12/31/12,$1.37,$141,50% of space,T,4.0,203.0,8,2014
896,toronto salam toronto,Thursday,"7,400",CMCAC,12/31/13,$1.37,$141,50% of space,T,4.0,203.0,8.0,2015
1193,toronto salam toronto,Thursday,"7,400",CMCA,12/31/14,$1.37,,50% of space,T,4.0,203.0,8.0,2016
1479,toronto salam toronto,Thursday,"7,400",CMCA,12/31/14,$1.39,,50% of space,T,4.0,203.0,8.0,2017
1725,toronto salam toronto,Thursday,"7,400",CMCA,12/31/15,$1.42,,50% of space,T,4.0,203.0,8.0,2018
1961,toronto salam toronto,Thursday,"7,400",CMCA,06/30/16,$1.47,,50% of space,T,4.0,203.0,8.0,2019
284,toronto sunday times,Thursday,"30,500",CMCAC,02/28/12,$1.18,$235,$471,B,8.0,294.0,5.0,2013
589,toronto sunday times,Thursday,"30,500",CMCAC,02/28/12,$1.18,$235,$471,B,8.0,294.0,5,2014
897,toronto sunday times,Thursday,"30,500",CMCAC,02/28/12,$1.18,$235,$471,B,8.0,294.0,5.0,2015
1194,toronto sunday times,Thursday,"30,500",CMCA,02/28/12,$1.18,,$471,B,8.0,294.0,5.0,2016
1480,toronto sunday times,Thursday,"30,500",CMCA,02/28/12,$1.18,,$471,B,8.0,294.0,5.0,2017
1726,toronto sunday times,Thursday,"30,500",CMCA,02/28/12,$1.18,,$471,B,8.0,294.0,5.0,2018
1962,toronto sunday times,Thursday,"30,500",CMCA,02/28/12,$1.18,,$471,B,8.0,294.0,5.0,2019
590,toronto thangatheepam,Thursday,"5,930",CMCAC,06/30/12,$0.99,$118,$118,T,4.0,224.0,8,2014
898,toronto thangatheepam,Thursday,"5,920",CMCAC,06/30/13,$0.99,$118,$118,T,4.0,224.0,8.0,2015
285,toronto thoi bao,Thursday,"12,644",CMCAC,06/30/12,$0.80,$118,"$1,200",T,5.0,220.0,4.0,2013
591,toronto thoi bao,Thursday,"13,190",CMCAC,12/31/12,$0.80,$118,"$1,200",T,5.0,170.0,4,2014
899,toronto thoi bao,Thursday,"13,029",CMCAC,12/31/13,$0.80,$118,"$1,200",T,4.0,170.0,,2015
1195,toronto thoi bao,Thursday,"12,089",CMCA,12/31/14,$0.80,,"$1,200",T,4.0,170.0,,2016
1481,toronto thoi bao,Thursday,"10,872",CMCA,12/31/15,$0.80,,"$1,200",T,4.0,170.0,,2017
1727,toronto thoi bao,Thursday,"9,740",CMCA,06/30/17,$0.80,,"$1,200",T,4.0,186.0,,2018
1963,toronto thoi bao,Thursday,"9,886",CMCA,12/31/17,$0.80,,"$1,200",T,4.0,186.0,,2019
286,toronto today,Monthly,"54,700",CCAB,03/31/10,$5.88,,,T,6.0,154.0,11.0,2013
592,toronto urdu khabarnama,Thursday,"4,960",CMCAC,12/31/12,$0.94,$220,$660,B,8.0,294.0,7,2014
900,toronto urdu khabarnama,Thursday,"6,507",CMCAC,08/31/13,$0.94,$220,$660,B,8.0,294.0,7.0,2015
1196,toronto urdu khabarnama,Thursday,"6,507",CMCA,08/31/13,$0.94,,$660,B,8.0,294.0,7.0,2016
593,toronto weekly punjabi awaaz,Wednesday,"9,698",CMCAC,02/28/13,$2.24,$489,$489,B,5.0,292.0,4,2014
901,toronto weekly punjabi awaaz,Friday,"9,721",CMCAC,08/31/13,$2.24,$489,$489,B,5.0,292.0,4.0,2015
1197,toronto weekly punjabi awaaz,Friday,"9,698",CMCA,08/31/14,$2.24,,$489,B,5.0,292.0,,2016
1482,toronto weekly punjabi awaaz,Friday,"9,675",CMCA,08/31/15,$2.24,,$489,B,5.0,292.0,,2017
1728,toronto weekly punjabi awaaz,Friday,"9,900",CMCA,02/28/16,$2.46,,$489,B,5.0,292.0,,2018
1964,toronto weekly punjabi awaaz,Friday,"9,900",CMCA,02/28/16,$2.95,,$587,B,5.0,292.0,,2019
1198,toronto weekly voice,Friday,"29,985",CMCA,08/31/14,$2.65,,$489,B,5.0,292.0,,2016
1483,toronto weekly voice,Friday,"29,997",CMCA,08/31/15,$2.65,,$489,B,5.0,292.0,,2017
1729,toronto weekly voice,Friday,"29,300",CMCA,02/28/16,$2.92,,$489,B,5.0,292.0,,2018
1965,toronto weekly voice,Friday,"29,300",CMCA,02/28/16,$3.51,,$587,B,5.0,292.0,,2019
594,toronto zwiazkowiec,Thursday,"1,449",CMCAP,12/31/12,$1.21,$188,$188,T,4.0,155.0,-,2014
902,toronto zwiazkowiec,Tuesday,"1,257",CMCAP,02/28/13,$1.21,$188,$188,T,4.0,155.0,,2015
1199,toronto zwiazkowiec,Tuesday,"1,360",CMCA,12/31/13,$1.21,,$188,T,4.0,155.0,,2016
1484,toronto zwiazkowiec,Tuesday,"1,346",CMCA,12/31/14,$1.21,,$188,T,4.0,155.0,,2017
1730,toronto zwiazkowiec,Tuesday,"1,346",CMCA,12/31/14,$1.21,,$188,T,4.0,155.0,,2018
1966,toronto zwiazkowiec,Tuesday,"1,346",CMCA,12/31/14,$1.21,,$188,T,4.0,155.0,,2019
287,trenton trentonian,Thursday,"13,399",CMCAC,06/30/12,$0.85,$118,$294,T,9.0,160.0,3.0,2013
596,trenton trentonian,Thursday,"13,368",CMCAC,12/31/12,$0.58,$176,$176,T,9.0,160.0,3,2014
903,trenton trentonian,Thursday,"14,119",CMCAC,06/30/14,$0.58,$176,$176,T,9.0,160.0,3.0,2015
1200,trenton trentonian,Thursday,"14,638",CMCA,12/31/14,$0.58,,$176,T,9.0,160.0,3.0,2016
1485,trenton trentonian,Thursday,"14,992",CMCA,06/30/15,$0.58,,$176,T,9.0,160.0,3.0,2017
1731,trenton trentonian,Thursday,"15,160",CMCA,12/31/16,$0.58,,$176,T,10.0,160.0,10.0,2018
1967,trenton trentonian,Thursday,"15,160",CMCA,12/31/16,$0.58,,$176,T,10.0,160.0,10.0,2019
288,tweed news,Wednesday,957,CMCAP,04/30/12,$1.01,$153,$588,B,6.0,294.0,1.0,2013
597,tweed news,Wednesday,913,CMCAP,04/30/13,$1.04,$153,$588,B,6.0,294.0,1,2014
904,tweed news,Wednesday,882,CMCAP,04/30/14,$1.04,$153,$588,B,6.0,294.0,2.0,2015
1201,tweed news,Wednesday,838,CMCA,04/30/15,$1.05,,$588,B,6.0,294.0,2.0,2016
1486,tweed news,Wednesday,838,CMCA,04/30/16,$1.06,,$588,B,6.0,294.0,2.0,2017
1732,tweed news,Wednesday,821,CMCA,04/30/17,$1.06,,$588,B,6.0,294.0,2.0,2018
1968,tweed news,Wednesday,801,CMCA,04/30/18,$1.06,,$588,B,6.0,294.0,2.0,2019
598,uxbridge cosmos,Thursday,"9,200",PS,-,$0.94,$176,$176,T,5.0,189.0,4,2014
905,uxbridge cosmos,Thursday,"8,850",CMCAC,12/31/13,$0.94,$176,$176,T,5.0,189.0,4.0,2015
1202,uxbridge cosmos,Thursday,"8,850",CMCA,12/31/13,$0.94,,$176,T,5.0,189.0,4.0,2016
1487,uxbridge cosmos,Thursday,"8,850",CMCA,12/31/13,$0.94,,$176,T,5.0,189.0,4.0,2017
1733,uxbridge cosmos,Thursday,"8,850",CMCA,12/31/13,$0.94,,$176,T,5.0,189.0,4.0,2018
1969,uxbridge cosmos,Thursday,"8,850",CMCA,12/31/13,$0.94,,$176,T,5.0,189.0,4.0,2019
289,uxbridge times journal,Thursday,"10,086",CCAB,03/31/12,$1.56,$335,"$1,160",T,10.0,175.0,10.0,2013
599,uxbridge times journal,Thursday,"9,027",CCAB,03/31/13,$1.70,"$1,160","$1,160",T,10.0,161.0,10,2014
906,uxbridge times journal,Thursday,"9,024",CCAB,03/31/14,$1.70,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1203,uxbridge times journal,Thursday,"8,999",CCAB,03/31/15,$1.70,,"$1,160",T,10.0,161.0,10.0,2016
1488,uxbridge times journal,Thursday,"8,958",CCAB,03/31/16,$1.70,,"$1,160",T,10.0,161.0,10.0,2017
1734,uxbridge times journal,Thursday,"8,855",CCAB,12/31/16,$1.70,,"$1,160",T,10.0,161.0,10.0,2018
1970,uxbridge times journal,Thursday,"8,745",CCAB,06/30/18,$1.70,,"$1,160",T,10.0,161.0,10.0,2019
290,vankleek hill review,Wednesday,"3,522",CMCAP,06/30/12,$0.87,$227,$552,B,8.0,300.0,11.0,2013
600,vankleek hill review,Wednesday,"3,558",CMCAP,12/31/12,$0.89,$234,$568,B,8.0,300.0,11,2014
907,vankleek hill review,Wednesday,"4,620",CMCAC,06/30/14,$0.89,$234,$568,B,8.0,300.0,11.0,2015
1204,vankleek hill review,Wednesday,"3,588",CMCA,12/31/14,$0.91,,$580,B,8.0,300.0,11.0,2016
1489,vankleek hill review,Wednesday,"3,399",CMCA,12/31/15,$0.91,,$580,B,8.0,300.0,11.0,2017
1735,vankleek hill review,Wednesday,"3,356",CMCA,06/30/17,$0.91,,$580,B,8.0,300.0,11.0,2018
1971,vankleek hill review,Wednesday,"3,050",CMCA,06/30/18,$0.91,,$580,B,8.0,300.0,11.0,2019
291,vaughan citizen,Thursday,"50,813",CCAB,03/31/12,$3.13,$335,"$1,160",T,10.0,175.0,10.0,2013
292,vaughan citizen,Wednesday,"49,642",CCAB,03/31/12,$3.13,$335,"$1,160",T,10.0,175.0,10.0,2013
601,vaughan citizen,Thursday,"51,864",CCAB,03/31/13,$3.41,"$1,160","$1,160",T,10.0,161.0,10,2014
908,vaughan citizen,Thursday,"56,533",CCAB,03/31/14,$3.41,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1205,vaughan citizen,Thursday,"56,971",CCAB,03/31/15,$3.41,,"$1,160",T,10.0,161.0,10.0,2016
1490,vaughan citizen,Thursday,"57,814",CMCA,12/31/15,$3.41,,"$1,160",T,10.0,161.0,10.0,2017
1736,vaughan citizen,Thursday,"57,814",CMCA,12/31/15,$3.41,,"$1,160",T,10.0,161.0,10.0,2018
1972,vaughan citizen,Thursday,"58,413",CCAB,06/30/18,$3.41,,"$1,160",T,10.0,161.0,10.0,2019
293,vaughan today,Monthly,"30,000",CCAB,03/31/10,$3.53,,,T,6.0,154.0,11.0,2013
602,vaughan weekly,Wednesday,"12,450",PS,-,$1.04,$88,$176,T,6.0,210.0,5,2014
294,walkerton herald times,Wednesday,"1,795",CMCAP,06/30/12,$0.86,$335,"$1,160",T,10.0,175.0,10.0,2013
603,walkerton herald times,Thursday,"1,685",CMCAP,06/30/13,$0.93,"$1,160","$1,160",T,10.0,161.0,10,2014
909,walkerton herald times,Thursday,"1,542",CMCAP,05/30/14,$0.93,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1206,walkerton herald times,Thursday,"1,417",CMCA,06/30/15,$0.93,,"$1,160",T,10.0,161.0,10.0,2016
1491,walkerton herald times,Thursday,"1,417",CMCA,06/30/15,$0.93,,"$1,160",T,10.0,161.0,10.0,2017
1737,walkerton herald times,Thursday,"1,215",CMCA,06/30/17,$0.93,,"$1,160",T,10.0,161.0,10.0,2018
1973,walkerton herald times,Thursday,"1,081",CMCA,06/30/18,$0.93,,"$1,160",T,10.0,161.0,10.0,2019
295,wallaceburg courier press,Thursday,"8,942",CMCAC,06/30/12,$0.84,$94,$282,T,9.0,160.0,3.0,2013
604,wallaceburg courier press,Thursday,"8,939",CMCAC,12/31/12,$0.84,$94,$282,T,9.0,160.0,3,2014
910,wallaceburg courier press,Thursday,"8,940",CMCAC,06/30/14,$0.84,$94,$282,T,9.0,160.0,3.0,2015
1207,wallaceburg courier press,Thursday,"8,871",CMCA,12/31/14,$0.84,,$282,T,9.0,160.0,3.0,2016
1492,wallaceburg courier press,Thursday,"8,914",CMCA,06/30/15,$0.84,,$282,T,9.0,160.0,3.0,2017
1738,wallaceburg courier press,Thursday,"8,914",CMCA,06/30/15,$0.84,,$118,T,9.0,160.0,3.0,2018
1974,wallaceburg courier press,Thursday,"8,914",CMCA,06/30/15,$0.75,,$118,T,10.0,160.0,10.0,2019
296,wasaga stayner sun,Wednesday,"9,085",CMCAC,06/30/12,$2.16,$335,"$1,160",T,10.0,175.0,10.0,2013
605,wasaga stayner sun,Thursday,"12,345",CMCAC,12/31/12,$2.35,"$1,160","$1,160",T,10.0,161.0,10,2014
911,wasaga stayner sun,Thursday,"12,256",CMCAC,06/30/14,$2.35,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1208,wasaga stayner sun,Thursday,"12,507",CMCA,06/30/15,$2.35,,"$1,160",T,10.0,161.0,10.0,2016
1493,wasaga stayner sun,Thursday,"12,507",CMCA,06/30/15,$2.35,,"$1,160",T,10.0,161.0,10.0,2017
1739,wasaga stayner sun,Thursday,"13,051",CMCA,12/31/16,$2.35,,"$1,160",T,10.0,161.0,10.0,2018
1975,wasaga stayner sun,Thursday,"13,239",CCAB,06/30/18,$2.35,,"$1,160",T,10.0,161.0,10.0,2019
297,waterdown flamborough review,Thursday,"13,757",CCAB,03/31/12,$1.22,$335,"$1,160",T,10.0,175.0,10.0,2013
606,waterdown flamborough review,Thursday,"13,769",CCAB,03/31/13,$1.33,"$1,160","$1,160",T,10.0,161.0,10,2014
912,waterdown flamborough review,Thursday,"13,856",CCAB,03/31/14,$1.33,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1209,waterdown flamborough review,Thursday,"13,819",CCAB,03/31/15,$1.33,,"$1,160",T,10.0,161.0,10.0,2016
1494,waterdown flamborough review,Thursday,"13,791",CCAB,03/31/16,$1.33,,"$1,160",T,10.0,161.0,10.0,2017
1740,waterdown flamborough review,Thursday,"14,213",CCAB,12/31/16,$1.33,,"$1,160",T,10.0,161.0,10.0,2018
1976,waterdown flamborough review,Thursday,"14,187",CCAB,06/30/18,$1.33,,"$1,160",T,10.0,161.0,10.0,2019
298,waterloo chronicle,Wednesday,"30,544",CMCAC,09/30/12,$1.53,$335,"$1,160",T,10.0,175.0,10.0,2013
607,waterloo chronicle,Wednesday,"30,565",CMCAC,03/31/13,$1.66,"$1,160","$1,160",T,10.0,161.0,10,2014
913,waterloo chronicle,Wednesday,"30,819",CMCAC,03/31/14,$1.67,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1210,waterloo chronicle,Thursday,"30,278",CMCA,03/31/15,$1.67,,"$1,160",T,10.0,161.0,10.0,2016
1495,waterloo chronicle,Thursday,"29,538",CMCA,03/31/16,$1.67,,"$1,160",T,10.0,161.0,10.0,2017
1741,waterloo chronicle,Thursday,"30,611",CMCA,03/31/17,$1.67,,"$1,160",T,10.0,161.0,10.0,2018
1977,waterloo chronicle,Thursday,"30,611",CMCA,03/31/17,$1.67,,"$1,160",T,10.0,161.0,10.0,2019
299,watford guide advocate,Thursday,893,CMCAP,04/30/12,$0.89,$76,$271,T,6.0,210.0,5.0,2013
608,watford guide advocate,Thursday,938,CMCAP,10/31/12,$0.89,$76,$271,T,6.0,210.0,5,2014
914,watford guide advocate,Thursday,892,CMCAP,04/30/14,$0.91,$100,$271,T,6.0,210.0,5.0,2015
300,wawa algoma news review,Wednesday,889,CMCAP,03/31/12,$0.60,$224,$671,T,5.0,207.0,4.0,2013
609,wawa algoma news review,Wednesday,824,CMCAP,03/31/13,$0.60,$224,$671,T,5.0,207.0,4,2014
915,wawa algoma news review,Wednesday,647,CMCAP,03/31/14,$0.60,$224,$671,T,5.0,227.0,4.0,2015
1211,wawa algoma news review,Wednesday,805,CMCA,03/31/15,$0.60,,$671,T,5.0,227.0,4.0,2016
1496,wawa algoma news review,Wednesday,804,CMCA,03/31/16,$0.60,,$671,T,5.0,227.0,4.0,2017
1742,wawa algoma news review,Wednesday,532,CMCA,03/31/17,$0.60,,$671,T,5.0,227.0,4.0,2018
1978,wawa algoma news review,Wednesday,532,CMCA,03/31/17,$0.60,,$671,T,5.0,227.0,4.0,2019
1497,wellington times,Wednesday,"5,000",PS,,$0.48,,$112,T,6.0,176.0,5.0,2017
301,west carleton review,Thursday,"6,736",CMCAC,06/30/12,$0.91,$335,"$1,160",T,6.0,218.0,5.0,2013
610,west carleton review,Thursday,"6,916",CMCAC,12/31/12,$0.64,"$1,160","$1,160",T,10.0,189.0,10,2014
916,west carleton review,Thursday,"7,099",CMCAC,06/30/14,$0.75,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1212,west carleton review,Thursday,"7,000",CMCA,12/31/14,$0.75,,"$1,160",T,10.0,161.0,10.0,2016
1498,west carleton review,Thursday,"6,956",CMCA,12/31/15,$0.75,,"$1,160",T,10.0,161.0,10.0,2017
302,west lorne west elgin chronicle,Thursday,"5,782",CMCAC,06/30/12,$0.98,$147,$471,T,9.0,160.0,3.0,2013
611,west lorne west elgin chronicle,Thursday,"5,695",CMCAC,12/31/12,$0.98,$147,$471,T,9.0,160.0,3,2014
917,west lorne west elgin chronicle,Thursday,"5,563",CMCAC,06/30/13,$0.91,$147,$471,T,9.0,160.0,3.0,2015
1213,west lorne west elgin chronicle,Thursday,"5,647",CMCA,12/31/14,$0.91,,$352,T,9.0,160.0,3.0,2016
1499,west lorne west elgin chronicle,Thursday,"5,647",CMCA,12/31/14,$0.91,,$352,T,9.0,160.0,3.0,2017
1743,west lorne west elgin chronicle,Thursday,"5,647",CMCA,12/31/14,$0.91,,$352,T,10.0,160.0,10.0,2018
1979,west lorne west elgin chronicle,Thursday,"5,647",CMCA,12/31/14,$0.91,,$352,T,10.0,160.0,10.0,2019
303,westport review mirror,Thursday,"1,724",CMCAP,02/28/12,$0.74,$176,$324,T,6.0,210.0,5.0,2013
612,westport review mirror,Thursday,"1,719",CMCAP,02/28/13,$0.77,$118,$176,T,6.0,210.0,5,2014
