AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner
norwich gazette,660.0,0.73,,546.0,9.0,160.0,3.0,2016,2015,1,Wednesday,264,201,660.0,0.73,,546.0,norwich gazette,both,,,
norwich gazette,,0.73,,546.0,9.0,160.0,3.0,2017,2015,2,Wednesday,264,201,,0.73,,546.0,norwich gazette,both,,,
norwich gazette,,0.73,,546.0,10.0,160.0,10.0,2018,2015,3,Wednesday,264,201,,0.73,,546.0,norwich gazette,both,,,
oakville beaver,51673.0,5.03,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,268,205,50832.333333333336,5.03,335.0,1160.0,oakville beaver,both,,,
oakville beaver,50895.0,5.49,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Friday,268,205,54034.0,5.726666666666667,1160.0,1160.0,oakville beaver,both,,,
oakville beaver,44296.0,5.49,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,268,205,48164.0,5.845000000000001,1160.0,1160.0,oakville beaver,both,,,
oakville beaver,48236.0,6.2,,1160.0,10.0,161.0,10.0,2016,2015,1,Friday,268,205,50050.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,51775.0,6.2,,1160.0,10.0,161.0,10.0,2017,2016,1,Friday,268,205,51781.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,,6.2,,1160.0,10.0,161.0,10.0,2018,2016,2,Friday,268,205,52474.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,50405.0,5.03,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,269,205,50832.333333333336,5.03,335.0,1160.0,oakville beaver,both,,,
oakville beaver,60289.0,6.2,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,269,205,54034.0,5.726666666666667,1160.0,1160.0,oakville beaver,both,,,
oakville beaver,52032.0,6.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,269,205,48164.0,5.845000000000001,1160.0,1160.0,oakville beaver,both,,,
oakville beaver,51864.0,6.2,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,269,205,50050.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,51787.0,6.2,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,269,205,51781.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,52474.0,6.2,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,269,205,52474.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,53161.0,6.2,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,269,205,53161.0,6.2,,1160.0,oakville beaver,both,,,
oakville beaver,50419.0,5.03,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,270,205,50832.333333333336,5.03,335.0,1160.0,oakville beaver,both,,,
oakville beaver,50918.0,5.49,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,270,205,54034.0,5.726666666666667,1160.0,1160.0,oakville beaver,both,,,
oakville north oakville today,32473.0,2.7,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,271,206,32473.0,2.7,335.0,1160.0,oakville today,both,,,
ohsweken turtle island news,,1.59,182.0,776.0,5.0,200.0,4.0,2013,0,2013,Wednesday,272,207,,1.59,182.0,776.0,ohsweken turtle island news,both,,,
ohsweken turtle island news,,1.59,182.0,776.0,5.0,200.0,4,2014,0,2014,Wednesday,272,207,,1.59,182.0,776.0,ohsweken turtle island news,both,,,
ohsweken turtle island news,,1.59,182.0,776.0,6.0,164.0,5.0,2015,0,2015,Wednesday,272,207,,1.59,182.0,776.0,ohsweken turtle island news,both,,,
ohsweken turtle island news,,1.81,,776.0,6.0,164.0,5.0,2016,0,2016,Wednesday,272,207,,1.81,,776.0,ohsweken turtle island news,both,,,
ohsweken turtle island news,,1.81,,776.0,6.0,164.0,5.0,2017,0,2017,Wednesday,272,207,,1.81,,776.0,ohsweken turtle island news,both,,,
ohsweken turtle island news,,1.88,,776.0,6.0,164.0,5.0,2018,0,2018,Wednesday,272,207,,1.88,,776.0,ohsweken turtle island news,both,,,
ohsweken turtle island news,,1.88,,776.0,6.0,164.0,5.0,2019,0,2019,Wednesday,272,207,,1.88,,776.0,ohsweken turtle island news,both,,,
orangeville banner,23656.0,2.09,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,273,208,21582.5,1.9449999999999998,335.0,1160.0,orangeville the banner,both,,,
orangeville banner,23359.0,2.28,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,273,208,23359.0,2.28,1160.0,1160.0,orangeville the banner,both,,,
orangeville banner,22384.0,2.28,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,273,208,22384.0,2.28,1160.0,1160.0,orangeville the banner,both,,,
orangeville banner,23324.0,2.28,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,273,208,23324.0,2.28,,1160.0,orangeville the banner,both,,,
orangeville banner,23381.0,2.28,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,273,208,23381.0,2.28,,1160.0,orangeville the banner,both,,,
orangeville banner,22591.5,2.28,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,273,208,22591.5,2.28,,1160.0,orangeville the banner,both,,,
orangeville banner,21802.0,2.28,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,273,208,21802.0,2.28,,1160.0,orangeville the banner,both,,,
orangeville banner,19509.0,1.8,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Tuesday,274,208,21582.5,1.9449999999999998,335.0,1160.0,orangeville the banner,both,,,
orangeville citizen,,0.88,59.0,235.0,8.0,276.0,6.0,2013,2011,2,Thursday,275,209,,0.88,59.0,235.0,orangeville citizen,both,,,
orangeville citizen,17838.0,0.88,59.0,235.0,8.0,300.0,6.0,2014,2013,1,Thursday,275,209,17838.0,0.88,59.0,235.0,orangeville citizen,both,,,
orangeville citizen,17343.0,0.88,59.0,235.0,8.0,300.0,6.0,2015,2014,1,Thursday,275,209,17343.0,0.88,59.0,235.0,orangeville citizen,both,,,
orangeville citizen,17954.0,0.88,,235.0,8.0,300.0,9.0,2016,2015,1,Thursday,275,209,17954.0,0.88,,235.0,orangeville citizen,both,,,
orangeville citizen,17967.0,0.88,,235.0,8.0,300.0,9.0,2017,2016,1,Thursday,275,209,17967.0,0.88,,235.0,orangeville citizen,both,,,
orangeville citizen,18467.0,0.88,,235.0,8.0,300.0,9.0,2018,2017,1,Thursday,275,209,18467.0,0.88,,235.0,orangeville citizen,both,,,
orangeville citizen,,0.88,,235.0,8.0,300.0,9.0,2019,2017,2,Thursday,275,209,,0.88,,235.0,orangeville citizen,both,,,
orillia today,23872.0,2.88,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,276,210,23872.0,2.88,335.0,1160.0,orillia today,both,,,
orillia today,23986.0,3.15,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,276,210,23986.0,3.15,1160.0,1160.0,orillia today,both,,,
orillia today,24143.0,3.15,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,276,210,24143.0,3.15,1160.0,1160.0,orillia today,both,,,
orillia today,24347.0,3.15,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,276,210,24347.0,3.15,,1160.0,orillia today,both,,,
orillia today,24297.0,3.15,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,276,210,24297.0,3.15,,1160.0,orillia today,both,,,
orillia today,24509.0,3.15,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,276,210,24509.0,3.15,,1160.0,orillia today,both,,,
orillia today,24512.0,3.15,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,276,210,24512.0,3.15,,1160.0,orillia today,both,,,
orleans news,47829.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,277,211,47829.0,1.47,335.0,1160.0,orleans news,both,,,
orleans news,45051.0,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,277,211,45051.0,1.02,1160.0,1160.0,orleans news,both,,,
orleans news,42273.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,277,211,42273.0,1.2,1160.0,1160.0,orleans news,both,,,
orleans news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,277,211,,1.2,,1160.0,orleans news,both,,,
orleans news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,277,211,,1.2,,1160.0,orleans news,both,,,
orleans star,45439.0,1.56,235.0,235.0,8.0,175.0,12.0,2013,2012,1,Thursday,278,212,45439.0,1.56,235.0,235.0,orleans star,both,,,
orleans star,,1.56,235.0,235.0,8.0,175.0,12,2014,2012,2,Thursday,278,212,,1.56,235.0,235.0,orleans star,both,,,
orleans star,,1.42,,,8.0,175.0,12.0,2015,2013,2,Thursday,278,212,,1.42,,,orleans star,both,,,
orleans star,,1.28,,,8.0,175.0,12.0,2018,2014,4,Thursday,278,212,,1.28,,,orleans star,both,,,
orleans star,,1.28,,,8.0,175.0,12.0,2019,2014,5,Thursday,278,212,,1.28,,,orleans star,both,,,
orono weekly times,999.0,0.48,176.0,529.0,5.0,214.0,4.0,2013,2012,1,Wednesday,279,213,999.0,0.48,176.0,529.0,orono weekly times,both,,,
orono weekly times,960.0,0.68,153.0,353.0,5.0,214.0,4,2014,2013,1,Wednesday,279,213,960.0,0.68,153.0,353.0,orono weekly times,both,,,
orono weekly times,909.0,0.68,153.0,353.0,5.0,214.0,4.0,2015,2014,1,Wednesday,279,213,909.0,0.68,153.0,353.0,orono weekly times,both,,,
orono weekly times,936.0,0.68,,353.0,5.0,214.0,4.0,2016,2015,1,Wednesday,279,213,936.0,0.68,,353.0,orono weekly times,both,,,
orono weekly times,,0.72,,371.0,5.0,214.0,4.0,2017,2015,2,Wednesday,279,213,,0.72,,371.0,orono weekly times,both,,,
orono weekly times,,0.73,,378.0,5.0,214.0,4.0,2018,2016,2,Wednesday,279,213,,0.73,,378.0,orono weekly times,both,,,
orono weekly times,,0.75,,388.0,5.0,214.0,4.0,2019,2017,2,Wednesday,279,213,,0.75,,388.0,orono weekly times,both,,,
oshawa express,,1.81,112.0,347.0,8.0,195.0,6.0,2013,0,2013,Wednesday,280,214,,1.81,112.0,347.0,oshawa express,both,,,
oshawa express,,1.81,112.0,347.0,8.0,195.0,6,2014,0,2014,Wednesday,280,214,,1.81,112.0,347.0,oshawa express,both,,,
oshawa express,,1.81,112.0,347.0,8.0,195.0,6.0,2015,0,2015,Wednesday,280,214,,1.81,112.0,347.0,oshawa express,both,,,
oshawa express,,1.81,,347.0,8.0,195.0,6.0,2016,0,2016,Wednesday,280,214,,1.81,,347.0,oshawa express,both,,,
oshawa express,,1.81,,347.0,8.0,195.0,6.0,2017,0,2017,Wednesday,280,214,,1.81,,347.0,oshawa express,both,,,
oshawa express,,1.81,,347.0,8.0,195.0,6.0,2018,0,2018,Wednesday,280,214,,1.81,,347.0,oshawa express,both,,,
oshawa express,,1.96,,347.0,8.0,180.0,6.0,2019,0,2019,Wednesday,280,214,,1.96,,347.0,oshawa express,both,,,
ottawa community voice kanata stittsville,,2.71,,206.0,6.0,147.0,5.0,2019,0,2019,Thursday,287,218,,2.71,,206.0,"ottawa community voice, kanatastittsville",both,,,
ottawa community voice south,,2.71,,206.0,6.0,147.0,5.0,2019,0,2019,Thursday,288,219,,2.71,,206.0,ottawa community voice south,left_only,,Ottawa,
ottawa east news,38950.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,289,220,38950.0,1.47,335.0,1160.0,ottawa east news,both,,,
ottawa east news,37734.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,0,2014,Thursday,289,220,37734.5,1.02,1160.0,1160.0,ottawa east news,both,,,
ottawa east news,36519.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,289,220,36519.0,1.2,1160.0,1160.0,ottawa east news,both,,,
ottawa east news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,289,220,,1.2,,1160.0,ottawa east news,both,,,
ottawa east news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,289,220,,1.2,,1160.0,ottawa east news,both,,,
ottawa embassy,9921.0,6.99,367.0,934.0,4.0,190.0,8.0,2013,2012,1,Wednesday,290,221,9921.0,6.99,367.0,934.0,ottawa embassy,both,,,
ottawa embassy,9840.0,7.69,453.0,1124.0,4.0,190.0,8,2014,2013,1,Wednesday,290,221,9840.0,7.69,453.0,1124.0,ottawa embassy,both,,,
ottawa embassy,10878.0,7.69,453.0,1124.0,4.0,190.0,8.0,2015,2014,1,Wednesday,290,221,10878.0,7.69,453.0,1124.0,ottawa embassy,both,,,
ottawa embassy,11486.0,7.69,,1124.0,4.0,190.0,8.0,2016,2015,1,Wednesday,290,221,11486.0,7.69,,1124.0,ottawa embassy,both,,,
ottawa hill times,10640.0,6.99,367.0,934.0,4.0,190.0,8.0,2013,2012,1,Monday,291,222,10640.0,6.99,367.0,934.0,ottawa hill times,both,,,
ottawa hill times,10368.0,7.69,453.0,1124.0,4.0,190.0,8,2014,2013,1,Monday,291,222,10368.0,7.69,453.0,1124.0,ottawa hill times,both,,,
ottawa hill times,11773.0,7.69,453.0,1124.0,4.0,190.0,8.0,2015,2014,1,Monday,291,222,11773.0,7.69,453.0,1124.0,ottawa hill times,both,,,
ottawa hill times,12360.0,7.69,,1124.0,4.0,190.0,8.0,2016,2015,1,Monday,291,222,12360.0,7.69,,1124.0,ottawa hill times,both,,,
ottawa hill times,13169.0,7.69,,1124.0,4.0,190.0,8.0,2017,2016,1,Monday,291,222,13169.0,7.69,,1124.0,ottawa hill times,both,,,
ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2018,2016,2,Monday,291,222,,7.69,,1124.0,ottawa hill times,both,,,
ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2019,2017,2,Monday,291,222,,7.69,,1124.0,ottawa hill times,both,,,
ottawa hill times,13169.0,7.69,,1124.0,4.0,190.0,8.0,2017,2016,1,Wednesday,292,222,13169.0,7.69,,1124.0,ottawa hill times,both,,,
ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2018,2016,2,Wednesday,292,222,,7.69,,1124.0,ottawa hill times,both,,,
ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2019,2017,2,Wednesday,292,222,,7.69,,1124.0,ottawa hill times,both,,,
ottawa south news,39133.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,293,223,39133.0,1.47,335.0,1160.0,ottawa south news,both,,,
ottawa south news,40476.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,293,223,40476.5,1.02,1160.0,1160.0,ottawa south news,both,,,
ottawa south news,41820.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,293,223,41820.0,1.2,1160.0,1160.0,ottawa south news,both,,,
ottawa south news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,293,223,,1.2,,1160.0,ottawa south news,both,,,
ottawa south news,,1.26,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,293,223,,1.26,,1160.0,ottawa south news,both,,,
ottawa west news,32030.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,294,224,32030.0,1.47,335.0,1160.0,ottawa west news,both,,,
ottawa west news,33638.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,294,224,33638.5,1.02,1160.0,1160.0,ottawa west news,both,,,
ottawa west news,35247.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,294,224,35247.0,1.2,1160.0,1160.0,ottawa west news,both,,,
ottawa west news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,294,224,,1.2,,1160.0,ottawa west news,both,,,
ottawa west news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,294,224,,1.2,,1160.0,ottawa west news,both,,,
paris star,775.0,0.77,94.0,371.0,9.0,160.0,3.0,2013,2012,1,Thursday,295,225,775.0,0.77,94.0,371.0,paris star,both,,,
paris star,2150.0,0.65,127.0,382.0,10.0,287.0,3,2014,0,2014,Thursday,295,225,2150.0,0.65,127.0,382.0,paris star,both,,,
paris star,3525.0,0.65,127.0,382.0,10.0,287.0,3.0,2015,0,2015,Thursday,295,225,3525.0,0.65,127.0,382.0,paris star,both,,,
paris star,4900.0,0.65,,382.0,10.0,287.0,3.0,2016,2015,1,Thursday,295,225,4900.0,0.65,,382.0,paris star,both,,,
paris star,4905.0,0.65,,382.0,10.0,287.0,10.0,2017,2015,2,Thursday,295,225,4905.0,0.65,,382.0,paris star,both,,,
paris star,4910.0,0.67,,394.0,10.0,287.0,10.0,2018,2017,1,Thursday,295,225,4910.0,0.67,,394.0,paris star,both,,,
paris star,,0.67,,394.0,10.0,287.0,10.0,2019,2017,2,Thursday,295,225,,0.67,,394.0,paris star,both,,,
parkhill gazette,943.0,0.89,76.0,271.0,6.0,210.0,5.0,2013,2012,1,Thursday,296,226,943.0,0.89,76.0,271.0,parkhill gazette,both,,,
parkhill gazette,901.5,0.89,76.0,271.0,6.0,210.0,5,2014,2012,2,Thursday,296,226,901.5,0.89,76.0,271.0,parkhill gazette,both,,,
parkhill gazette,860.0,0.91,100.0,271.0,6.0,210.0,5.0,2015,2014,1,Thursday,296,226,860.0,0.91,100.0,271.0,parkhill gazette,both,,,
parkhill glencoe gazette transcript free press,1702.0,1.2,,282.0,6.0,210.0,5.0,2016,2015,1,Thursday,297,227,1702.0,1.2,,282.0,parkhill glencoe gazette transcript free press,both,,,
parkhill glencoe gazette transcript free press,,1.2,,282.0,6.0,210.0,5.0,2017,2015,2,Thursday,297,227,,1.2,,282.0,parkhill glencoe gazette transcript free press,both,,,
parkhill glencoe gazette transcript free press,,1.2,,282.0,6.0,210.0,5.0,2018,2016,2,Thursday,297,227,,1.2,,282.0,parkhill glencoe gazette transcript free press,both,,,
parkhill glencoe gazette transcript free press,,1.2,,282.0,6.0,210.0,5.0,2019,2017,2,Thursday,297,227,,1.2,,282.0,parkhill glencoe gazette transcript free press,both,,,
parry sound beacon star,8000.0,1.49,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,298,228,8000.0,1.49,335.0,1160.0,parry sound beacon star,both,,,
parry sound beacon star,7786.0,2.64,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Friday,298,228,7786.0,2.64,1160.0,1160.0,parry sound beacon star,both,,,
parry sound beacon star,7572.0,2.64,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,298,228,7572.0,2.64,1160.0,1160.0,parry sound beacon star,both,,,
parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2016,2014,2,Friday,298,228,,2.64,,1160.0,parry sound beacon star,both,,,
parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2017,2015,2,Friday,298,228,,2.64,,1160.0,parry sound beacon star,both,,,
parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2018,2016,2,Friday,298,228,,2.64,,1160.0,parry sound beacon star,both,,,
parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2019,2017,2,Friday,298,228,,2.64,,1160.0,parry sound beacon star,both,,,
parry sound north star,2840.0,1.33,335.0,1160.0,10.0,301.0,10.0,2013,2012,1,Wednesday,299,229,2840.0,1.33,335.0,1160.0,parry sound north star,both,,,
parry sound north star,2565.0,1.33,1160.0,1160.0,10.0,301.0,10,2014,2012,2,Wednesday,299,229,2565.0,1.33,1160.0,1160.0,parry sound north star,both,,,
parry sound north star,2290.0,1.33,1160.0,1160.0,10.0,301.0,10.0,2015,2014,1,Wednesday,299,229,2290.0,1.33,1160.0,1160.0,parry sound north star,both,,,
parry sound north star,,1.33,,1160.0,10.0,301.0,10.0,2016,2014,2,Wednesday,299,229,,1.33,,1160.0,parry sound north star,both,,,
parry sound north star,,1.33,,1160.0,10.0,301.0,10.0,2017,2015,2,Wednesday,299,229,,1.33,,1160.0,parry sound north star,both,,,
parry sound north star,,1.33,,1160.0,10.0,297.0,10.0,2018,2016,2,Wednesday,299,229,,1.33,,1160.0,parry sound north star,both,,,
parry sound north star,,1.33,,1160.0,10.0,297.0,10.0,2019,2017,2,Wednesday,299,229,,1.33,,1160.0,parry sound north star,both,,,
pelham news,6793.0,0.61,147.0,368.0,9.0,160.0,3.0,2013,2012,1,Thursday,300,230,6793.0,0.61,147.0,368.0,fonthill pelham news,both,,,
pelham news,6673.0,0.61,147.0,368.0,9.0,160.0,3,2014,2013,1,Thursday,300,230,6673.0,0.61,147.0,368.0,fonthill pelham news,both,,,
pelham news,6639.0,0.66,147.0,368.0,9.0,160.0,3.0,2015,2014,1,Thursday,300,230,6639.0,0.66,147.0,368.0,fonthill pelham news,both,,,
pelham news,6347.0,0.66,,368.0,9.0,160.0,3.0,2016,2015,1,Thursday,300,230,6347.0,0.66,,368.0,fonthill pelham news,both,,,
pelham news,6430.0,0.66,,368.0,9.0,160.0,3.0,2017,2016,1,Thursday,300,230,6430.0,0.66,,368.0,fonthill pelham news,both,,,
pelham voice of pelham,8437.0,0.87,78.0,155.0,6.0,160.0,5.0,2013,2012,1,Wednesday,301,231,8437.0,0.87,78.0,155.0,voice of pelham,both,,,
pelham voice of pelham,6746.0,0.87,78.0,155.0,6.0,158.0,5,2014,2013,1,Wednesday,301,231,6746.0,0.87,78.0,155.0,voice of pelham,both,,,
pelham voice of pelham,5764.0,0.87,78.0,155.0,6.0,158.0,5.0,2015,2014,1,Wednesday,301,231,5764.0,0.87,78.0,155.0,voice of pelham,both,,,
pelham voice of pelham,6817.0,0.87,,155.0,6.0,217.0,5.0,2016,2015,1,Wednesday,301,231,6817.0,0.87,,155.0,voice of pelham,both,,,
pelham voice of pelham,,0.87,,155.0,6.0,217.0,5.0,2017,2015,2,Wednesday,301,231,,0.87,,155.0,voice of pelham,both,,,
pelham voice of pelham,,0.87,,155.0,6.0,217.0,5.0,2018,2016,2,Wednesday,301,231,,0.87,,155.0,voice of pelham,both,,,
pelham voice of pelham,,0.92,,155.0,6.0,217.0,5.0,2019,2016,3,Wednesday,301,231,,0.92,,155.0,voice of pelham,both,,,
perth courier,11763.0,0.69,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,302,232,11763.0,0.69,335.0,1160.0,perth courier,both,,,
perth courier,12054.0,0.48,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,302,232,12054.0,0.48,1160.0,1160.0,perth courier,both,,,
perth courier,12345.0,0.57,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,302,232,12345.0,0.57,1160.0,1160.0,perth courier,both,,,
perth courier,12215.75,0.57,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,302,232,12215.75,0.57,,1160.0,perth courier,both,,,
perth courier,12086.5,0.57,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,302,232,12086.5,0.57,,1160.0,perth courier,both,,,
perth courier,11957.25,0.57,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,302,232,11957.25,0.57,,1160.0,perth courier,both,,,
perth courier,11828.0,0.57,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,302,232,11828.0,0.57,,1160.0,perth courier,both,,,
peterborough this week,45647.0,3.91,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,303,233,45808.5,3.91,335.0,1160.0,peterborough this week,both,,,
peterborough this week,45313.0,4.28,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Friday,303,233,45553.5,4.28,1160.0,1160.0,peterborough this week,both,,,
peterborough this week,44719.0,4.28,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,303,233,44997.5,4.28,1160.0,1160.0,peterborough this week,both,,,
peterborough this week,44465.0,4.28,,1160.0,10.0,161.0,10.0,2016,2015,1,Friday,303,233,44754.0,4.28,,1160.0,peterborough this week,both,,,
peterborough this week,43968.0,4.28,,1160.0,10.0,161.0,10.0,2017,2016,1,Friday,303,233,44248.0,4.28,,1160.0,peterborough this week,both,,,
peterborough this week,42841.5,4.28,,1160.0,10.0,161.0,10.0,2018,2016,2,Friday,303,233,43098.25,4.28,,1160.0,peterborough this week,both,,,
peterborough this week,41715.0,4.28,,1160.0,10.0,161.0,10.0,2019,2018,1,Friday,303,233,41948.5,4.28,,1160.0,peterborough this week,both,,,
peterborough this week,45970.0,3.91,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,304,233,45808.5,3.91,335.0,1160.0,peterborough this week,both,,,
peterborough this week,45794.0,4.28,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,304,233,45553.5,4.28,1160.0,1160.0,peterborough this week,both,,,
peterborough this week,45276.0,4.28,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Wednesday,304,233,44997.5,4.28,1160.0,1160.0,peterborough this week,both,,,
peterborough this week,45043.0,4.28,,1160.0,10.0,161.0,10.0,2016,2015,1,Wednesday,304,233,44754.0,4.28,,1160.0,peterborough this week,both,,,
peterborough this week,44528.0,4.28,,1160.0,10.0,161.0,10.0,2017,2016,1,Wednesday,304,233,44248.0,4.28,,1160.0,peterborough this week,both,,,
peterborough this week,43355.0,4.28,,1160.0,10.0,161.0,10.0,2018,2016,2,Wednesday,304,233,43098.25,4.28,,1160.0,peterborough this week,both,,,
